Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
El Coto,2014,8623,Coto de Imaz Rioja Gran Reserva 2014,4.1,1358,15.62,Rioja
Miguel Merino,2019,1213064,Viñas Jóvenes 2019,4.1,105,15.9,Rioja
Guimaro,2019,6170275,Camiño Real 2019,4.0,370,15.85,Ribeira Sacra
Bodega Elias Mora,2015,3600740,Descarte 2015,4.2,313,19.2,Toro
Luis Cañas,2014,1994535,Reserva Selección de la Familia 2014,4.3,1043,18.38,Rioja
Guimaro,2018,6170275,Camiño Real 2018,3.8,370,16.055,Ribeira Sacra
Carlos Serres,2014,1409166,Rioja Gran Reserva 2014,4.0,78,18.0,Rioja
Abel Mendoza Monge,2017,1221602,Jarrarte 2017,3.8,125,18.15,Rioja
Envínate,2020,4615984,Benje 2020,3.7,184,17.0,Islas Canarias
Enrique Mendoza,2016,82952,Estrecho Monastrell 2016,3.9,344,19.6,Alicante
Finca Moncloa,2017,1186088,Viñedos Propios 2017,4.1,645,15.0,Cádiz
Barcolobo,2015,1196051,Victoria 2015,4.0,194,15.8131,Castilla y León
Casa Rojo,2017,2022621,MMM Macho Man 2017,4.0,3062,16.9,Jumilla
Tinto Pesquera,2016,2317863,Crianza 2016,4.1,6345,17.8,Ribera del Duero
Ferratus,2016,4781778,Ferratus AØ 2016,3.8,172,19.8939,Ribera del Duero
Castaño,2015,3297938,Santa 2015,4.0,235,16.055,Yecla
Mas Doix,2019,1126523,Les Crestes 2019,3.9,661,15.95,Priorato
Acustic Celler,2016,80369,Braó Vinyes Velles de 60 Ans 2016,4.1,439,19.08,Montsant
Ànima Negra,2018,86683,AN/2 2018,4.0,2196,16.95,Mallorca
Bodegas La Horra,2017,1214002,Corimbo 2017,4.1,351,17.74,Ribera del Duero
Bodegas Valduero,2016,23109,Ribera Del Duero Crianza 2016,4.0,1323,18.95,Ribera del Duero
Barcolobo,2015,1196051,Victoria 2015,4.0,194,15.8131,Castilla y León
Finca Moncloa,2017,1186088,Viñedos Propios 2017,4.1,645,15.0,Cádiz
Enrique Mendoza,2016,82952,Estrecho Monastrell 2016,3.9,344,19.6,Alicante
Ferratus,2016,4781778,Ferratus AØ 2016,3.8,172,19.8939,Ribera del Duero
Resalte,2017,7177726,Origen de Resalte 2017,4.1,315,18.21057,Ribera del Duero
Acustic Celler,2016,80369,Braó Vinyes Velles de 60 Ans 2016,4.1,439,19.08,Montsant
Mas Doix,2019,1126523,Les Crestes 2019,3.9,661,15.95,Priorato
Bodegas Valduero,2016,23109,Ribera Del Duero Crianza 2016,4.0,1323,18.95,Ribera del Duero
Domaines Lupier,2017,1214722,El Terroir 2017,3.9,202,18.95,Navarra
La Rioja Alta,2011,7974,Viña Arana Reserva 2011,4.1,1191,15.4,Rioja
Muga,2018,1849316,Reserva 2018,4.1,983,19.95,Rioja
Bodegas La Horra,2014,1214002,Corimbo 2014,4.0,1210,19.95,Ribera del Duero
Muga,2016,1849316,Reserva 2016,4.1,4524,19.99,Rioja
Muga,2017,1849316,Reserva 2017,4.1,3101,17.9,Rioja
Protos,2014,1132696,Reserva 5 Año 2014,4.2,893,19.53,Ribera del Duero
Terroir Al Límit Soc. Lda,2018,4429593,Historic Tinto 2018,3.8,682,17.336666666666666,Priorato
Bodega Juan Carlos Sancha,2017,1931355,Peña el Gato Garnacha 2017,3.8,115,18.0,Rioja
Contino,2016,1225001,Reserva 2016,4.2,434,19.98,Rioja
Tomàs Cusiné,2017,1106662,Geol 2017,3.9,245,18.38,Costers del Segre
Remelluri,2013,89013,Rioja Reserva 2013,4.2,2280,19.35,Rioja
Cepa 21,2016,97712,Ribera del Duero Tinto 2016,4.0,2397,18.5,Ribera del Duero
Quinta de la Quietud,2016,8051266,Reserva Tinto 2016,4.2,363,18.85,Toro
Matarromera,2017,12264,Crianza 2017,4.2,1278,16.88,Ribera del Duero
Finca La Capilla,2016,1710574,La Capilla Crianza 2016,3.9,478,17.5,Ribera del Duero
Valderiz,2017,1155151,Tinto 2017,4.1,699,19.51,Ribera del Duero
Terroir Sense Fronteres,2018,6260550,Negre de Montsant 2018,3.9,318,15.675,Montsant
Balmoral,2017,3750245,Maravides 12 Meses 2017,3.9,195,16.3232,Castilla
Bodegas El Sequé,2018,6739432,El Sequé 2018,4.2,290,16.45,Alicante
Olivier Rivière,2018,3505802,Rioja Gabaxo 2018,3.7,483,17.15,Rioja
Celler del Roure,2019,1958423,Maduresa 2019,3.8,163,16.15,Valencia
Castillo Perelada,2017,99336,Finca Malaveïna 2017,4.3,736,19.25,Empordà
Los Aguilares,2018,1719892,Pago El Espino 2018,4.1,717,19.95,Sierras de Málaga
Laventura,2016,5251851,Tempranillo 2016,3.6,48,18.8737,Rioja
Paisajes,2014,58664,Valsalado Rioja 2014,3.9,68,17.58,Rioja
Pago de la Oliva,2017,7957854,Coupage 2017,3.8,49,16.55,Castilla y León
Casa de la Ermita,2014,1847,Petit Verdot 2014,3.3,29,19.4,Jumilla
Aba Solleira,2018,6325341,Mencia 2018,3.9,69,15.0,Ribeira Sacra
César Principe,2014,1625766,Tinto 2014,4.1,173,18.95,Cigales
Balbas,2014,2421812,Ribera del Duero Crianza 2014,3.7,433,15.26,Ribera del Duero
Enrique Mendoza,2014,1350435,Shiraz Alicante 2014,3.9,514,15.66,Alicante
La Veguilla,2014,1677645,Crianza 2014,3.5,549,15.9,Ribera del Duero
Adega Ponte da Boga,2018,2396074,Bancales Olvidados Mencía 2018,3.6,189,16.0,Ribeira Sacra
Valdemonjas,2018,1908619,Entre Palabras 2018,4.2,66,18.0,Ribera del Duero
Mas Doix,2013,1126523,Les Crestes 2013,3.8,535,16.85,Priorato
Tobelos,2015,2121005,Garnacha 2015,4.0,74,17.15,Rioja
Forjas del Salnés,2016,1569627,Goliardo Tinto (Bastión de la Luna) 2016,3.8,143,15.5,Rías Baixas
Viña Pomal,2014,3128992,Reserva 106 Barricas 2014,4.1,375,15.95,Rioja
Carchelo,2008,1223412,Sierva 2008,3.5,63,16.5,Jumilla
Carvajal,2015,3671431,Cobijado 2015,3.9,274,16.95,Cádiz
Estefanía,2012,1140758,Tilenus Pagos de Posada Bierzo Mencia 2012,3.9,255,16.245,Bierzo
Valdemonjas,2018,1908619,Entre Palabras 2018,4.2,66,18.0,Ribera del Duero
César Principe,2014,1625766,Tinto 2014,4.1,173,18.95,Cigales
Binitord,2016,2565649,Ciutat de Parella 2016,4.1,58,19.0,Isla de Menorca
Paisajes,2014,58664,Valsalado Rioja 2014,3.9,68,17.58,Rioja
Pago de la Oliva,2017,7957854,Coupage 2017,3.8,49,16.55,Castilla y León
Casa de la Ermita,2014,1847,Petit Verdot 2014,3.3,29,19.4,Jumilla
Aba Solleira,2018,6325341,Mencia 2018,3.9,69,15.0,Ribeira Sacra
Morosanto,2017,1324171,Lunera 2017,3.9,29,16.4,Sierras de Málaga
Enate,2012,9057,Reserva Cabernet Sauvignon 2012,4.0,604,16.2,Somontano
Más Que Vinos,2015,84515,Ercavio Tempranillo Roble 2015,3.8,486,18.5,Castilla
Más Que Vinos,2014,5342613,Garnacha de la Madre 2014,3.5,108,17.5,Castilla
Alfredo Arribas,2015,2550311,Trossos Vells 2015,4.0,85,19.5,Montsant
Bodegas 6º Elemento - Vino Sexto Elemento,2019,3621986,David & Goliath 2019,4.2,87,17.65,Utiel-Requena
Cosmic,2016,2465660,Passió Marcelan 2016,3.8,44,18.5,Penedès
Arrayán,2011,1596815,Premium 2011,4.2,64,19.9,Méntrida
Clos Lentiscus,2018,9128422,Wow Wow Tinto 2018,3.8,83,16.3,Penedès
Bodega Monasterio de Corias,2013,1469500,Corias Guilfa Verdejo Negro - Carrasquín 2013,3.6,37,15.3,Cangas
Joan Rubió,2019,7401200,Ull de Llebre 2019,3.6,39,16.65,Penedès
Fredi Torres,2016,2846034,Classic 2016,3.9,268,16.9,Priorato
Daterra Viticultores,2018,4693692,Portela do Vento 2018,3.8,251,15.95,Ribeira Sacra
Martí Fabra,2018,1100210,Masia Carreras Negre 2018,4.3,158,15.81,Empordà
Viñas del Vero,2013,1428416,Gran Vos Reserva Somontano 2013,3.9,682,15.95,Somontano
Puiggros,2014,1213863,Sentits Negres Vinyes Velles Garnatxa Negra 2014,4.2,74,16.2,Cataluña
Vinsnus,2018,6138042,SiurAlta Morat 2018,3.8,46,17.05,Montsant
Tobia,2015,1235914,Alma Tobía Rioja 2015,4.5,73,16.0,Rioja
Montecillo,1998,1100227,Rioja Crianza 1998,3.6,31,15.0,Rioja
Campillo,2005,1207136,Crianza Rioja 2005,3.5,42,17.0,Rioja
Murua,2016,1814122,VS Rioja Tempranillo 2016,3.8,236,15.7,Rioja
Vinícola Real,2014,1149000,Cueva del Monge Rioja 2014,4.2,57,18.0,Rioja
Jaume de Puntiró,2015,2141044,Carmesi 2015,3.6,30,17.93,Binissalem-Mallorca
Galmés I Ribot,2012,2432546,Petit Som Red 2012,3.4,32,15.65,Mallorca
Biniagual,2013,4658372,Memòries de Biniagual 2013,3.8,284,17.92,Binissalem-Mallorca
Finca Sandoval,2011,1126960,Signo Bobal de Manchuela 2011,3.7,140,18.57,Manchuela
Viña Eizaga,2017,2707997,La Cabra 2017,3.8,83,16.9,Rioja
Heras Cordon,2014,1478457,Rioja Vendimia Seleccionada 2014,3.8,674,18.0,Rioja
Bodegas Amaren,2012,3949815,Tempranillo - Garnacha Crianza 2012,3.8,636,18.0,Rioja
Cune (CVNE),1998,49644,Reserva 1998,3.9,27,19.0,Rioja
Cal Grau,2015,3387575,La Petite Agnès 2015,3.7,713,16.9,Priorato
4 Kilos Vinícola,2015,98839,12 Volts 2015,3.9,858,17.0,Binissalem-Mallorca
Bodegas 6º Elemento - Vino Sexto Elemento,2019,3621986,David & Goliath 2019,4.2,87,17.65,Utiel-Requena
Alfredo Arribas,2015,2550311,Trossos Vells 2015,4.0,85,19.5,Montsant
Chozas Carrascal,2017,1246946,Las Ocho (8) Tinto 2017,4.2,687,19.3838,Utiel-Requena
Tobia,2015,1235914,Alma Tobía Rioja 2015,4.5,73,16.0,Rioja
Puiggros,2016,1213863,Sentits Negres Vinyes Velles Garnatxa Negra 2016,4.0,36,18.15,Cataluña
Casa Gran del Siurana,2016,4647636,La Fredat Garnatxa Priorat 2016,4.1,164,19.76,Priorato
Bodegas Reyes,2018,77835,Teófilo Reyes Crianza 2018,4.1,27,16.19,Ribera del Duero
Daterra Viticultores,2018,4693692,Portela do Vento 2018,3.8,251,15.95,Ribeira Sacra
Martí Fabra,2018,1100210,Masia Carreras Negre 2018,4.3,158,15.81,Empordà
Casa Castillo,2010,98813,Valtosca Syrah 2010,3.7,145,16.5,Jumilla
Finca Collado,2018,3279759,Delit Plaer de Monastrell 2018,4.1,79,15.9,Valencia
Viñas del Cénit,2014,1638094,Vía Cenit 2014,4.0,216,15.9,Tierra del Vino de Zamora
Carlos Moro,2015,4544612,Oinoz Tempranillo Crianza 2015,3.9,1149,19.832688,Rioja
Clos Galena,2017,1189245,Formíga de Vellut 2017,4.0,581,16.22118,Priorato
Baron de Ley,2000,21584,Rioja Reserva 2000,3.7,211,18.0,Rioja
El Lagar de Isilla,2017,1143927,Crianza 2017,3.7,63,15.15,Ribera del Duero
Atlan & Artisan,2014,2250469,Epistem No. 3 2014,4.0,272,16.95,Yecla
Valderiz,2008,1155151,Tinto 2008,3.7,53,15.74,Ribera del Duero
Fedellos do Couto,2018,3254559,Cortezada 2018,3.8,243,15.4,Ribeira Sacra
Viña Zorzal,2018,2481271,Señora de las Alturas 2018,4.1,150,18.95,Navarra
Pago de Los Capellanes,2015,16226,Crianza Tinto 2015,4.1,4841,19.75,Ribera del Duero
RAR Vins Singulars,2018,8208701,Essència 2018,3.9,134,18.28792694766771,Priorato
Marques de Vargas,2008,1138894,Reserva 2008,3.8,755,19.54,Rioja
Barahonda,2017,1679600,Summum Monastrell 2017,4.2,701,15.95,Yecla
Quinta de la Quietud,2014,1164685,Tinto 2014,4.0,97,17.5,Toro
Hacienda Grimon,2016,1552273,Reserva 2016,4.1,94,18.8737,Rioja
El Grillo y La Luna,2017,1142921,12 Lunas Tinto 2017,3.9,589,19.95,Somontano
Bodega Bravo Escós,2020,8966854,Pas dels Caus 2020,3.9,66,16.5,Priorato
Alceño,2016,1900871,TW 12 (Twelve) Monastrell 2016,3.8,552,19.3838,Jumilla
Descendientes de J. Palacios,2016,91140,Pétalos 2016,3.8,3310,17.12,Bierzo
4 Kilos Vinícola,2016,98839,12 Volts 2016,3.9,982,17.0,Binissalem-Mallorca
Bodegas Carramimbre,2017,1147613,Torre Pingón Crianza 2017,4.1,74,17.19,Ribera del Duero
Alegre Valgañón,2016,3774471,Tinto 2016,3.8,226,17.45,Rioja
Bodegas Gormaz,2012,1175578,12 Linajes Crianza 2012,3.7,205,16.43,Ribera del Duero
Martín Faixó,2015,1910957,Perafita 2015,4.1,61,17.5,Empordà
Telmo Rodriguez,2015,63084,Gago G 2015,3.7,548,16.101666666666667,Toro
Bodega Bravo Escós,2020,8966854,Pas dels Caus 2020,3.9,66,16.5,Priorato
Descendientes de J. Palacios,2016,91140,Pétalos 2016,3.8,3310,17.12,Bierzo
Barahonda,2017,1679600,Summum Monastrell 2017,4.2,701,15.95,Yecla
Hacienda Grimon,2016,1552273,Reserva 2016,4.1,94,18.8737,Rioja
RAR Vins Singulars,2018,8208701,Essència 2018,3.9,134,18.28792694766771,Priorato
Quinta de la Quietud,2014,1164685,Tinto 2014,4.0,97,17.5,Toro
Alegre Valgañón,2016,3774471,Tinto 2016,3.8,226,17.45,Rioja
Bodegas Gormaz,2012,1175578,12 Linajes Crianza 2012,3.7,205,16.43,Ribera del Duero
Martín Faixó,2015,1910957,Perafita 2015,4.1,61,17.5,Empordà
Descalzos Viejos,2013,1258878,DV Tinto 2013,3.8,92,18.74,Andalucía
Jean Leon,2015,11309,Merlot Penedès Vinya Palau 2015,3.8,188,18.5,Penedès
Bodegas Franco-Españolas,2009,2628154,Rioja Bordón Gran Reserva 2009,3.9,1139,18.51,Rioja
Telmo Rodriguez,2015,63084,Gago G 2015,3.7,548,16.101666666666667,Toro
Enate,2015,1383843,Merlot 2015,4.0,172,19.75,Somontano
Conde de San Cristobal,2016,1166307,Ribera del Duero 2016,3.9,2130,18.8737,Ribera del Duero
Verum,2017,6821080,Ulterior Parcela No. 17 Graciano 2017,3.8,32,19.3838,Castilla
Viñedos de Páganos,2017,4431928,Calados de Puntido Tempranillo 2017,4.1,40,19.8,Rioja
Jean Leon,2013,1572777,Vinya Le Havre Reserva Cabernet Sauvignon 2013,4.1,472,17.05,Penedès
Clos Galena,2018,1189245,Formíga de Vellut 2018,4.1,623,16.95,Priorato
Bernabeleva,2018,2491414,Navaherreros Garnacha 2018,3.8,757,15.5,Madrid
Resalte,2018,7177726,Origen de Resalte 2018,4.1,250,17.0,Ribera del Duero
Altanza,2011,1287615,Club Rioja Reserva 2011,4.1,301,17.55,Rioja
Torre de Oña,2014,1211193,Rioja Reserva 2014,4.0,550,15.9,Rioja
Arzuaga,2016,7932,Ribera del Duero Crianza 2016,4.2,4200,19.16,Ribera del Duero
Trossos del Priorat,2020,4297242,90 Minuts 2020,4.0,41,15.5,Priorato
Orben,2018,77816,Orben 2018,4.1,535,19.75,Rioja
Trossos del Priorat,2020,4297242,90 Minuts 2020,4.0,41,15.5,Priorato
Lerma,2015,1794838,Gran Lerma Finca el Borro Tempranillo 2015,3.9,133,19.5,Arlanza
Muga,2016,1724002,Crianza 2016,4.0,1748,18.91,Rioja
Bodega Contador (Benjamín Romeo),2018,1213594,A Mi Manera Rioja 2018,3.6,111,15.41,Rioja
Allende,2013,77130,Rioja 2013,4.0,495,18.95,Rioja
Verum,2017,6821080,Ulterior Parcela No. 17 Graciano 2017,3.8,32,19.3838,Castilla
Clos Galena,2018,1189245,Formíga de Vellut 2018,4.1,623,16.95,Priorato
Viñedos de Páganos,2017,4431928,Calados de Puntido Tempranillo 2017,4.1,40,19.8,Rioja
Merum Priorati,2018,3599149,Inici 2018,4.0,328,17.5,Priorato
Arzuaga,2017,7932,Ribera del Duero Crianza 2017,4.2,3487,16.51,Ribera del Duero
Bodegas Ponce,2017,1295492,P.F Manchuela 2017,3.6,214,17.0,Manchuela
Arzuaga,2016,7932,Ribera del Duero Crianza 2016,4.2,4200,19.16,Ribera del Duero
Torre de Oña,2014,1211193,Rioja Reserva 2014,4.0,550,15.9,Rioja
Altanza,2011,1287615,Club Rioja Reserva 2011,4.1,301,17.55,Rioja
Franck Massard,2015,1277726,Bellesa Perfecta 2015,3.6,85,15.0,Priorato
Carlos Serres,2004,1419392,Onomástica Rioja Reserva 2004,4.2,222,19.84,Rioja
Mas d'en Gil,2017,1236664,Bellmunt Vi de Villa Negre 2017,4.0,397,16.14,Priorato
Artadi,2017,49744,Viñas de Gain 2017,4.0,1432,15.54,Vino de España
Biniagual,2019,1203848,Finca Biniagual Verán 2019,4.3,135,19.16,Binissalem-Mallorca
Bernabeleva,2020,1240180,Camino de Navaherreros 2020,3.8,122,15.2,Madrid
Galmés i Ferrer,2018,1370204,Es Pujol de Maria Tinto 2018,4.2,54,15.49,Mallorca
Álvaro Palacios,2017,67054,Camins del Priorat 2017,4.1,4231,15.9,Priorato
Muga,2012,1849316,Reserva 2012,4.0,4947,19.99,Rioja
Casa Castillo,2017,3154893,El Molar 2017,3.8,424,16.5,Jumilla
Pinord,2015,6154005,Taanug Crianza Cabernet Sauvignon - Merlot 2015,3.5,30,15.23,Penedès
Marques de Vargas,2014,1138894,Reserva 2014,3.9,562,18.95,Rioja
Remelluri,2012,89013,Rioja Reserva 2012,4.2,3664,18.2,Rioja
Castillo Perelada,2018,5682532,Només Garnatxa Negra 2018,3.7,269,17.78,Empordà
Muga,2017,1724002,Crianza 2017,4.0,1485,15.3,Rioja
Bermejo,2018,2109238,Listán Negro 2018,4.0,184,15.5,Lanzarote
Bodegas Valparaíso,2013,1187536,Crianza 2013,3.5,129,19.51,Ribera del Duero
Juvé & Camps,2018,9498107,Pagos de Anguix Costalara 2018,4.2,316,18.95,Ribera del Duero
Nassos,2018,2471944,Tinto 2018,3.9,95,18.3636,Priorato
Fedellos do Couto,2019,3254559,Cortezada 2019,3.9,143,15.25,Ribeira Sacra
Sierra Salinas,2012,1190555,Mira 2012,3.8,63,16.66,Alicante
Baron de Ley,2016,1182136,Finca Monasterio Rioja 2016,4.1,11462,15.95,Rioja
Baron de Ley,2017,1182136,Finca Monasterio Rioja 2017,4.1,4706,19.0,Rioja
