Clase,Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región,Categoría,Sello_calidad
Tinto,Pago de Carraovejas,2018,1139434,Tinto 2018,4.5,5852,52.0,Ribera del Duero,Crianza,Denominación de Origen
Tinto,Sei Solo,2018,2055586,Tinto 2018,4.4,135,52.0,Ribera del Duero,Crianza,Denominación de Origen
Tinto,Territorio Luthier,2015,1945713,Hispania Tinto 2015,4.3,73,52.0,Ribera del Duero,Reserva,Denominación de Origen
Tinto,La Rioja Alta,2011,7972,Rioja Gran Reserva 904 2011,4.4,5860,52.05,Rioja,Gran Reserva,Denominación de Origen
Tinto,Viña Real,2016,1508734,Rioja Pagos de Viña Real 2016,4.3,62,52.25,Rioja,Reserva,Denominación de Origen
Tinto,Oller del Mas,2017,2118918,Picapoll Negre 2017,3.9,61,52.5,Pla de Bages,Crianza,Denominación de Origen
Tinto,Milsetentayseis,2019,9105692,Tinto 2019,4.3,31,52.9,Ribera del Duero,Roble,Denominación de Origen
Tinto,Marqués de Griñon,2013,1242484,Emeritvs (Emeritus) 2013,4.5,162,52.94,Dominio de Valdepusa,Gran Reserva,Vino de Pago
Tinto,Milsetentayseis,2018,9105692,Tinto 2018,4.5,341,52.95,Ribera del Duero,Crianza,Denominación de Origen
Tinto,Castillo Perelada,2013,7211771,Emporda Ex Ex 12 2013,4.2,30,53.1,Empordà,Gran Reserva,Denominación de Origen
Tinto,Clos Figueras,2017,1675541,Clos Figueres 2017,4.4,99,53.4,Priorato,Crianza,Denominación de Origen
Tinto,Mas d'en Gil,2016,1198728,Clos Fontà Priorat 2016,4.2,61,53.45,Priorato,Reserva,Denominación de Origen
Tinto,Sierra Salinas,2014,79953,Salinas 1237 2014,4.5,32,53.5,Alicante,Gran Reserva,Denominación de Origen
Tinto,La Vicalanda,2015,1126222,Gran Reserva 2015,4.4,87,53.8,Rioja,Gran Reserva,Denominación de Origen
Tinto,Remelluri,2012,1612072,Granja Gran Reserva Rioja 2012,4.3,273,53.84,Rioja,Gran Reserva,Denominación de Origen
Tinto,Bodegas Valduero,2014,1415247,Ribera Del Duero Reserva Premium 6 Anos 2014,4.5,322,53.9,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Remelluri,2013,1612072,Granja Gran Reserva Rioja 2013,4.4,96,53.9,Rioja,Gran Reserva,Denominación de Origen
Tinto,Alonso del Yerro,2016,75017,María Ribera del Duero 2016,4.3,93,53.91,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Alonso del Yerro,2018,75017,María Ribera del Duero 2018,4.4,28,53.95,Ribera del Duero,Crianza,Denominación de Origen
Tinto,Viña Real,2015,1508734,Rioja Pagos de Viña Real 2015,4.0,124,53.95,Rioja,Reserva,Denominación de Origen
Tinto,Dominio del Águila,2018,2684452,Reserva 2018,4.4,403,53.95,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Lopez Cristobal,2012,1570737,Bagús Ribera del Duero 2012,4.2,561,54.0,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Matarromera,2015,12262,Ribera del Duero Prestigio 2015,4.5,216,54.01,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Can Ràfols dels Caus,1999,1286278,Caus Lubis 1999,4.3,54,54.43,Penedès,Gran Reserva,Denominación de Origen
Tinto,Arzuaga,2016,1283569,Reserva Especial Ribera del Duero 2016,4.6,131,54.49,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Marques de Vargas,2015,5307303,Selección Privada 2015,4.3,126,54.5,Rioja,Reserva,Denominación de Origen
Tinto,Artadi,2012,2309741,Artazu Pasos de San Martín Garnacha 2012,3.8,181,54.7,Vino de España,Gran Reserva,Sin denominación
Tinto,Hacienda Monasterio,2018,100284,Reserva 2018,4.4,111,54.9,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Remírez de Ganuza,2014,99572,Rioja Reserva 2014,4.4,458,54.9,Rioja,Reserva,Denominación de Origen
Tinto,Hacienda Monasterio,2017,100284,Reserva 2017,4.5,127,54.9,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Martinet,2019,1179387,Clos Martinet 2019,4.2,59,54.9,Priorato,Roble,Denominación de Origen
Tinto,Álvaro Palacios,2017,1917453,Vi de Vila Gratallops 2017,4.3,512,54.95,Priorato,Crianza,Denominación de Origen
Tinto,Marqués de Riscal,1983,1163903,Rioja Reserva 1983,4.2,30,55.0,Rioja,Reserva,Denominación de Origen
Tinto,Marqués de Riscal,1978,1163903,Rioja Reserva 1978,4.0,31,55.0,Rioja,Reserva,Denominación de Origen
Tinto,Viña Pedrosa,2015,2678463,Pérez Pascuas Gran Reserva Selección 2015,4.4,61,55.25,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Marques de Vargas,2015,78772,Reserva Privada Rioja 2015,4.4,781,55.3,Rioja,Reserva,Denominación de Origen
Tinto,Contino,2016,1387012,Rioja Gran Reserva 2016,4.4,344,55.3,Rioja,Gran Reserva,Denominación de Origen
Tinto,Arzuaga,2017,1283569,Reserva Especial Ribera del Duero 2017,4.4,35,55.35,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Buil & Giné,2012,85512,Pleret 2012,4.3,44,55.5,Priorato,Gran Reserva,Denominación de Origen
Tinto,Hacienda Monasterio,2016,100284,Reserva 2016,4.5,332,55.5,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Callejo,2012,14874,Gran Callejo 2012,4.1,34,55.55,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Artadi,2017,5805414,Quintanilla 2017,4.2,37,55.9,Vino de España,Crianza,Sin denominación
Tinto,Bodegas Mauro,2019,1163704,VS 2019,4.5,60,55.9,Castilla y León,Roble,Sin denominación
Tinto,Hacienda Monasterio,2013,100284,Reserva 2013,4.3,438,55.95,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Virgen de la Asuncion,2014,2951478,El Canto del Ángel 2014,4.4,70,56.1,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Familia Torres,2016,1161798,Mas La Plana Cabernet Sauvignon 2016,4.2,1331,56.26,Penedès,Reserva,Denominación de Origen
Tinto,Abadal,2017,1385716,3.9 2017,4.2,388,56.55,Pla de Bages,Crianza,Denominación de Origen
Tinto,Imperial,2015,1137169,Rioja Reserva 2015,4.2,3913,56.6,Rioja,Reserva,Denominación de Origen
Tinto,Bodegas Amaren,2017,8037614,Carraquintana de Amaren 2017,4.5,34,56.65,Rioja Alavesa,Crianza,Sin denominación
Tinto,Portal del Priorat,2017,8030812,Clos del Portal Tros de Clos Mas del Metge 2017,4.3,30,56.9,Priorato,Crianza,Denominación de Origen
Tinto,Finca Villacreces,2014,96045,Ribera del Duero 2014,4.1,800,57.35,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Clos Figueras,2016,1675541,Clos Figueres 2016,4.3,241,57.49,Priorato,Reserva,Denominación de Origen
Tinto,Orto Vins,2014,1309119,Les Tallades de Cal Nicolau 2014,4.0,39,57.55,Montsant,Gran Reserva,Denominación de Origen
Tinto,Michelini i Mufatto,2016,7727831,El Rapolao 2016,4.2,28,57.71,Bierzo,Reserva,Denominación de Origen
Tinto,Terroir Al Límit Soc. Lda,2019,97709,Arbossar 2019,4.1,59,57.9,Priorato,Roble,Denominación de Origen
Tinto,Cruz de Alba,2014,4156976,Finca Los Hoyales Ribera del Duero 2014,4.4,369,58.25,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Sara Pérez y René Barbier,2015,1181080,Gratallops Partida Bellvisos 2015,4.4,27,58.32,Priorato,Reserva,Denominación de Origen
Tinto,Bodegas Naluar & Acediano,2018,2298357,Acediano 2018,4.3,160,58.7,Ribera del Duero,Crianza,Denominación de Origen
Tinto,Pinea,2019,6494042,17 2019,4.5,126,58.9,Ribera del Duero,Roble,Denominación de Origen
Tinto,Viña Sastre,2019,736588,Pago de Santa Cruz 2019,4.4,182,58.9,Ribera del Duero,Roble,Denominación de Origen
Tinto,Melonera,2015,4114213,Mankind Heritage Vines 2015,4.2,47,58.93,Sierras de Málaga,Reserva,Denominación de Origen
Tinto,Muga,2015,1126125,Prado Enea Gran Reserva 2015,4.5,410,59.0,Rioja,Gran Reserva,Denominación de Origen
Tinto,Bodegas Mauro,2018,1163704,VS 2018,4.5,201,59.11,Castilla y León,Crianza,Sin denominación
Tinto,Vinícola Real,2006,1223636,200 Monges Rioja Reserva Selección Especial 2006,4.5,43,59.25,Rioja,Reserva,Denominación de Origen
Tinto,La Vicalanda,2010,1126222,Gran Reserva 2010,4.4,241,59.25,Rioja,Gran Reserva,Denominación de Origen
Tinto,Protos,2016,1132696,Reserva 5 Año 2016,4.0,312,59.75,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Habla,2014,5678539,No. 15 2014,4.2,398,59.75,Extremadura,Gran Reserva,Sin denominación
Tinto,Habla,2015,6433351,No. 19 2015,4.2,292,59.77,Extremadura,Reserva,Sin denominación
Tinto,Protos,2018,1422758,Selección Finca el Grajo Viejo 2018,4.4,37,59.87,Ribera del Duero,Crianza,Denominación de Origen
Tinto,Barahonda,2015,3666125,Zona Zepa Monastrell 2015,4.5,34,59.9,Yecla,Reserva,Denominación de Origen
Tinto,Chozas Carrascal,2017,9064817,Materia Bobal 2017,4.5,33,59.9,Valencia,Crianza,Denominación de Origen
Tinto,Museum,2012,3245715,Numerus Clausus 2012,4.5,45,59.9,Cigales,Gran Reserva,Denominación de Origen
Tinto,Clos Figueras,2018,1675541,Clos Figueres 2018,4.3,39,59.9,Priorato,Crianza,Denominación de Origen
Tinto,Losada,2016,5744439,Altos de Losada La Senda del Diablo 2016,4.2,40,59.9,Bierzo,Reserva,Denominación de Origen
Tinto,Arínzano,2008,2530402,La Casona 2008,3.9,337,59.99,Arínzano,Gran Reserva,Vino de Pago
Tinto,Martinet,2017,1179387,Clos Martinet 2017,4.3,263,60.45,Priorato,Crianza,Denominación de Origen
Tinto,Bodega Contador (Benjamín Romeo),2019,98835,La Cueva del Contador Rioja 2019,4.4,56,60.61,Rioja,Roble,Denominación de Origen
Tinto,Martinet,2018,1179387,Clos Martinet 2018,4.3,188,60.8,Priorato,Crianza,Denominación de Origen
Tinto,Carmelo Rodero,2017,76292,Ribera del Duero TSM 2017,4.5,610,60.9,Ribera del Duero,Crianza,Denominación de Origen
Tinto,VALENCISO,2012,5805371,Rioja Reserva 10 Años Después Edición Limitada 2012,4.4,128,60.95,Rioja,Reserva,Denominación de Origen
Tinto,Imperial,2015,1135916,Rioja Gran Reserva 2015,4.4,721,61.0,Rioja,Gran Reserva,Denominación de Origen
Tinto,Ferrer Bobet,2016,2149967,Selecció Especial Vinyes Velles 2016,4.4,133,61.13,Priorato,Reserva,Denominación de Origen
Tinto,Ferrer Bobet,2017,2149967,Selecció Especial Vinyes Velles 2017,4.4,103,61.13,Priorato,Crianza,Denominación de Origen
Tinto,Quinta de la Quietud,2017,1213831,La Mula de la Quietud 2017,4.6,43,61.17,Toro,Crianza,Denominación de Origen
Tinto,Terroir Al Límit Soc. Lda,2017,97709,Arbossar 2017,4.2,140,61.28,Priorato,Crianza,Denominación de Origen
Tinto,Ramón Bilbao,2016,8083908,Lalomba Finca Ladero 2016,4.3,56,61.65,Rioja,Reserva,Denominación de Origen
Tinto,Figuero,2015,1155272,Noble 2015,4.5,45,61.9,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Viña Pomal,2012,3199636,Vinos Singulares Graciano 2012,4.2,69,62.0,Rioja,Gran Reserva,Denominación de Origen
Tinto,Martinet,2016,1179387,Clos Martinet 2016,4.2,197,62.4,Priorato,Reserva,Denominación de Origen
Tinto,Arizcuren,2018,7103005,Barranco del Prado 2018,4.4,28,62.9,Rioja,Crianza,Denominación de Origen
Tinto,Abadía Retuerta,2017,73589,Pago Valdebellón 2017,4.4,68,63.0,Sardón de Duero,Crianza,Sin denominación
Tinto,Abadía Retuerta,2015,73589,Pago Valdebellón 2015,4.3,604,63.0,Sardón de Duero,Reserva,Sin denominación
Tinto,Ysios,2017,10194410,Finca El Nogal 2017,4.5,36,63.3,Rioja,Crianza,Denominación de Origen
Tinto,Carmelo Rodero,2019,76292,Ribera del Duero TSM 2019,4.3,833,63.35,Ribera del Duero,Roble,Denominación de Origen
Tinto,Ramón Bilbao,2017,8550208,Lalomba Finca Valhonta 2017,4.4,91,63.5,Rioja,Crianza,Denominación de Origen
Tinto,Vizcarra,2015,1450186,Celia 2015,4.3,38,63.5,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Familia Torres,2016,1184728,Perpetual 2016,4.3,571,63.5,Priorato,Reserva,Denominación de Origen
Tinto,Abadía Retuerta,2016,73590,Pago Negralada 2016,4.4,248,63.95,Sardón de Duero,Reserva,Sin denominación
Tinto,Juan Gil,2018,1713612,Jumilla Blue Label 2018,4.2,2430,64.05,Jumilla,Crianza,Denominación de Origen
Tinto,Contino,2018,1126750,Viña del Olivo 2018,4.5,33,64.5,Rioja,Crianza,Denominación de Origen
Tinto,Protos,2017,1422758,Selección Finca el Grajo Viejo 2017,4.4,86,64.6,Ribera del Duero,Crianza,Denominación de Origen
Tinto,Casa Castillo,2017,6696954,Cuvée N Viñas Viejas 2017,4.2,39,64.66,Jumilla,Crianza,Denominación de Origen
Tinto,Contino,2017,1126751,Rioja Graciano 2017,4.3,142,64.75,Rioja,Crianza,Denominación de Origen
Tinto,Contino,2016,1126751,Rioja Graciano 2016,4.3,189,64.75,Rioja,Reserva,Denominación de Origen
Tinto,Sangenís I Vaqué,1999,96874,Clos Monlleó 1999,4.3,49,64.8,Priorato,Gran Reserva,Denominación de Origen
Tinto,Arzuaga,2017,1270105,Amaya Arzuaga (Colección) 2017,4.3,48,64.9,Ribera del Duero,Crianza,Denominación de Origen
Tinto,Ferrer Bobet,2018,2149967,Selecció Especial Vinyes Velles 2018,4.4,28,64.9,Priorato,Crianza,Denominación de Origen
Tinto,Cruz de Alba,2016,4156976,Finca Los Hoyales Ribera del Duero 2016,4.3,31,64.95,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Cune (CVNE),2016,1200575,Gran Reserva 2016,4.0,704,64.95,Rioja,Gran Reserva,Denominación de Origen
Tinto,Arzuaga,2016,1270105,Amaya Arzuaga (Colección) 2016,4.6,157,64.95,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Pintia,2017,77172,Toro 2017,4.5,1168,65.0,Toro,Crianza,Denominación de Origen
Tinto,Territorio Luthier,2016,4282272,Territorio Luthier Reserva 2016,4.5,160,65.0,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Benjamin de Rothschild - Vega Sicilia,2016,1994112,Macán 2016,4.5,1230,65.1,Rioja,Reserva,Denominación de Origen
Tinto,Viña Sastre,2012,736555,Regina Vides Ribera del Duero 2012,4.4,155,65.34,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Hacienda Solano,2016,2268305,Finca Cascorrales 2016,4.5,61,65.9,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Artadi,2016,5805414,Quintanilla 2016,4.3,35,65.9,Vino de España,Reserva,Sin denominación
Tinto,Familia Torres,2018,3933104,Purgatori Costers del Segre 2018,4.3,367,66.03,Costers del Segre,Crianza,Denominación de Origen
Tinto,Familia Torres,2017,1184728,Perpetual 2017,4.4,231,66.05,Priorato,Crianza,Denominación de Origen
Tinto,Contino,2017,1126750,Viña del Olivo 2017,4.5,252,66.5,Rioja,Crianza,Denominación de Origen
Tinto,Bodegas Javier San Pedro Ortega,2017,5943962,Viuda Negra La Taconera 2017,4.2,33,66.55,Rioja,Crianza,Denominación de Origen
Tinto,Cuevas de Arom,2017,6751980,Tuca Negra 2017,4.0,45,66.56,Campo de Borja,Crianza,Denominación de Origen
Tinto,Artuke,2019,3872268,La Condenada Rioja 2019,4.3,25,66.59,Rioja,Roble,Denominación de Origen
Tinto,Bodegas Mauro,2017,96926,Red 2017,4.3,3711,66.75,Castilla y León,Crianza,Sin denominación
Tinto,Coca i Fitó,2013,2132510,Tocat i Posat Negre 2013,4.1,89,67.0,Empordà,Gran Reserva,Denominación de Origen
Tinto,Viña Pomal,2016,1503752,Alto de la Caseta 2016,4.5,34,67.16,Rioja,Reserva,Denominación de Origen
Tinto,Abadía Retuerta,2016,73591,Pago Garduña 2016,4.5,222,67.54,Castilla y León,Reserva,Sin denominación
Tinto,Bodegas Mas Alta,2017,2031641,La Basseta 2017,4.5,103,67.6,Priorato,Crianza,Denominación de Origen
Tinto,Abadía Retuerta,2016,73589,Pago Valdebellón 2016,4.4,82,67.75,Sardón de Duero,Reserva,Sin denominación
Tinto,Abadía Retuerta,2015,73590,Pago Negralada 2015,4.3,505,67.82,Sardón de Duero,Reserva,Sin denominación
Tinto,Bodega Contador (Benjamín Romeo),2016,98835,La Cueva del Contador Rioja 2016,4.4,283,67.9,Rioja,Reserva,Denominación de Origen
Tinto,Bodega Contador (Benjamín Romeo),2018,98835,La Cueva del Contador Rioja 2018,4.4,113,67.9,Rioja,Crianza,Denominación de Origen
Tinto,Casa Castillo,2019,77247,Pie Franco 2019,4.3,58,67.91,Jumilla,Roble,Denominación de Origen
Tinto,Altos del Enebro,2014,5095219,Finca La Herradura 2014,4.3,49,68.0,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Bodega Contador (Benjamín Romeo),2015,98835,La Cueva del Contador Rioja 2015,4.4,409,68.0,Rioja,Reserva,Denominación de Origen
Tinto,Bodegas Mas Alta,2018,2031641,La Basseta 2018,4.3,25,68.45,Priorato,Crianza,Denominación de Origen
Tinto,Merum Priorati,2017,3807612,Destí 2017,4.2,245,68.5,Priorato,Crianza,Denominación de Origen
Tinto,Viña Sastre,2018,736588,Pago de Santa Cruz 2018,4.6,250,68.7,Ribera del Duero,Crianza,Denominación de Origen
Tinto,Bodegas Amaren,2012,86874,Graciano 2012,4.3,27,69.0,Rioja,Gran Reserva,Denominación de Origen
Tinto,Dominio de Calogía,2019,9954550,Tinto 2019,4.5,232,69.0,Ribera del Duero,Roble,Denominación de Origen
Tinto,Familia Torres,2017,3933104,Purgatori Costers del Segre 2017,4.2,966,69.1,Costers del Segre,Crianza,Denominación de Origen
Tinto,Viñas del Vero,2015,1215527,Blecua Somontano 2015,4.7,30,69.9,Somontano,Reserva,Denominación de Origen
Tinto,Carmelo Rodero,2016,1721127,Reserva 2016,4.4,462,69.9,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Pintia,2016,77172,Toro 2016,4.5,4131,69.9,Toro,Reserva,Denominación de Origen
Tinto,Bodegas Mauro,2017,1163704,VS 2017,4.5,356,69.9,Castilla y León,Crianza,Sin denominación
Tinto,Viña Sastre,2018,736555,Regina Vides Ribera del Duero 2018,4.4,99,69.95,Ribera del Duero,Crianza,Denominación de Origen
Tinto,Martinez Lacuesta,1964,1855630,Rioja Reserva Especial 1964,3.9,25,70.0,Rioja Alta,Reserva,Sin denominación
Tinto,Viña Sastre,2016,736555,Regina Vides Ribera del Duero 2016,4.5,157,70.55,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Tinto Pesquera,2016,19481,Reserva 2016,4.3,1299,70.88,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Benjamin de Rothschild - Vega Sicilia,2017,1994112,Macán 2017,4.5,148,70.9,Rioja,Crianza,Denominación de Origen
Tinto,Bodega Contador (Benjamín Romeo),2017,98835,La Cueva del Contador Rioja 2017,4.5,201,71.15,Rioja,Crianza,Denominación de Origen
Tinto,Contino,2015,1126751,Rioja Graciano 2015,4.3,232,71.55,Rioja,Reserva,Denominación de Origen
Tinto,Viña Sastre,2016,3880023,Pago de Santa Cruz Gran Reserva Ribera del Duero 2016,4.4,71,71.95,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Valdevinas,2005,1886249,Mirat Gran Reserva 2005,4.2,62,72.0,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Bodegas Naluar & Acediano,2016,2298357,Acediano 2016,4.4,110,72.0,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Viñas del Vero,2013,1215527,Blecua Somontano 2013,4.6,147,72.0,Somontano,Gran Reserva,Denominación de Origen
Tinto,Aalto,2020,1129282,PS (Pagos Seleccionados) Ribera del Duero 2020,4.5,64,72.2,Ribera del Duero,Roble,Denominación de Origen
Tinto,Familia Torres,2017,1161798,Mas La Plana Cabernet Sauvignon 2017,4.3,493,72.67,Penedès,Crianza,Denominación de Origen
Tinto,Cruz de Alba,2015,4156976,Finca Los Hoyales Ribera del Duero 2015,4.5,184,72.75,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Muga,2016,7494,Torre Muga 2016,4.5,1048,72.85,Rioja,Reserva,Denominación de Origen
Tinto,Abadía Retuerta,2017,73591,Pago Garduña 2017,4.3,67,72.9,Castilla y León,Crianza,Sin denominación
Tinto,Marqués de Riscal,2016,2026372,Barón de Chirel Rioja Reserva 2016,4.5,269,73.19,Rioja,Reserva,Denominación de Origen
Tinto,Callejo,2016,14882,Félix Callejo (Viñedos de la Familia) 2016,4.4,27,73.9,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Real de Asúa,2011,1869193,Tinto 2011,4.2,63,74.41,Rioja,Gran Reserva,Denominación de Origen
Tinto,Hacienda Solano,2016,5853350,Peña Lobera 2016,4.6,58,74.5,Ribera del Duero,Reserva,Denominación de Origen
Tinto,El Regajal,2017,7226014,Galia Clos Santuy 2017,4.3,29,74.9,Castilla y León,Crianza,Sin denominación
Tinto,Marqués de Riscal,2017,2026372,Barón de Chirel Rioja Reserva 2017,4.4,173,74.95,Rioja,Reserva,Denominación de Origen
Tinto,Ysios,2018,7277096,Grano a Grano 2018,4.3,40,75.0,Rioja,Crianza,Denominación de Origen
Tinto,Laventura,2015,6229961,Barranco del San Ginés 2015,4.1,38,75.0,Rioja,Reserva,Denominación de Origen
Tinto,Abadía Retuerta,2015,73591,Pago Garduña 2015,4.3,322,75.0,Castilla y León,Reserva,Sin denominación
Tinto,Señorío de San Vicente,1995,1173140,San Vicente Rioja 1995,4.5,32,75.0,Rioja,Gran Reserva,Denominación de Origen
Tinto,Cepa 21,2016,6449504,Horcajo 2016,4.6,58,75.3,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Martinet,2018,1219509,Camí Pesseroles 2018,4.4,27,75.5,Priorato,Crianza,Denominación de Origen
Tinto,Martinet,2019,1228656,Els Escurçons 2019,4.4,32,75.5,Priorato,Roble,Denominación de Origen
Tinto,Cepa 21,2015,6449504,Horcajo 2015,4.6,114,75.65,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Carlos Moro,2015,6860503,Viña Garugele 2015,4.3,37,75.8,Rioja,Reserva,Denominación de Origen
Tinto,Pintia,2015,77172,Toro 2015,4.5,5320,75.8,Toro,Reserva,Denominación de Origen
Tinto,Telmo Rodriguez,2017,5985381,La Estrada Tinto 2017,4.3,31,75.9,Rioja,Crianza,Denominación de Origen
Tinto,Hacienda Monasterio,2014,875,Cosecha 2014,4.3,3033,75.9,Ribera del Duero,Gran Reserva,Denominación de Origen
Tinto,Dominio de Es,2019,2022997,Viñas Viejas de Soria Ribera Del Duero 2019,4.4,91,75.95,Ribera del Duero,Roble,Denominación de Origen
Tinto,Bodegas San Román,2016,5406439,Cartago Paraje de Pozo 2016,4.5,76,75.95,Toro,Reserva,Denominación de Origen
Tinto,Viña Sastre,2016,736588,Pago de Santa Cruz 2016,4.5,517,75.95,Ribera del Duero,Reserva,Denominación de Origen
Tinto,Marqués de Riscal,2015,2026372,Barón de Chirel Rioja Reserva 2015,4.4,757,76.0,Rioja,Reserva,Denominación de Origen
Tinto,Costers del Siurana,2012,738148,Clos de L'Obac 2012,4.3,28,76.23,Priorato,Gran Reserva,Denominación de Origen
Tinto,Familia Torres,2018,1161798,Mas La Plana Cabernet Sauvignon 2018,4.3,135,76.5,Penedès,Crianza,Denominación de Origen
Tinto,Viñas del Vero,2014,1215527,Blecua Somontano 2014,4.4,57,76.95,Somontano,Gran Reserva,Denominación de Origen
