Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Dominio de Pingus,2014,79814,Flor de Pingus 2014,4.5,2783,125.0,Ribera del Duero
Terroir Al Límit Soc. Lda,2015,97708,Dits del Terra 2015,4.1,161,137.8,Priorato
Espectacle del Montsant,2015,1171308,Tinto 2015,4.3,136,114.9,Montsant
Remírez de Ganuza,2006,99572,Rioja Reserva 2006,4.3,1513,58.0,Rioja
Bodega Contador (Benjamín Romeo),2014,98838,Contador Rioja 2014,4.6,171,260.0,Rioja
Sierra Cantabria,2012,3293391,Finca el Bosque 2012,4.4,160,78.9,Rioja
Terroir Al Límit Soc. Lda,2013,97711,Les Tosses 2013,4.4,61,189.07,Priorato
Bodegas El Nido,2018,1219218,Clio 2018,4.5,1663,58.08025040666328,Jumilla
Bodegas Faustino,1988,1386795,V Reserva 1988,4.2,27,52.0,Rioja
Monóvar,1996,5746037,Fondillón 1996,4.3,273,69.8,Alicante
Dominio de Pingus,2017,79814,Flor de Pingus 2017,4.5,1246,110.0,Ribera del Duero
Protos,2015,1135414,Gran Reserva 2015,4.3,75,50.75,Ribera del Duero
Bodegas Roda,2012,18717,Cirsion Rioja 2012,4.6,233,173.38,Rioja
Bodegas Roda,2007,18717,Cirsion Rioja 2007,4.6,243,145.0,Rioja
Dominio de Pingus,2016,79814,Flor de Pingus 2016,4.5,3121,101.94,Ribera del Duero
Bodegas Valdemar,2005,15489,Conde de Valdemar Gran Reserva 2005,3.9,787,71.0,Rioja
Marqués de Riscal,1999,1163903,Rioja Reserva 1999,4.1,270,51.0,Rioja
Artadi,2005,49754,Viña El Pison 2005,4.6,145,325.0,Vino de España
Bodegas Roda,2015,18715,Roda Reserva Rioja 2015,4.2,2550,55.75,Rioja
Cepa 21,2015,1506970,Malabrigo Ribera del Duero 2015,4.3,390,53.5,Ribera del Duero
Mas d'en Gil,2004,1563086,Gran Buig Priorat 2004,4.6,80,258.0,Priorato
Dominio del Águila,2016,2684452,Reserva 2016,4.4,899,79.9,Ribera del Duero
Álvaro Palacios,2015,1917453,Vi de Vila Gratallops 2015,4.2,666,60.0,Priorato
Álvaro Palacios,2018,1917453,Vi de Vila Gratallops 2018,4.3,396,52.5,Priorato
Álvaro Palacios,2018,1917453,Vi de Vila Gratallops 2018,4.3,396,52.5,Priorato
Bodegas Faustino,1994,2061837,I Gran Reserva 1994,4.2,2101,124.5,Rioja
Bodegas Faustino,1993,2061837,I Gran Reserva 1993,4.2,159,91.0,Rioja
Bodegas Faustino,1982,2061837,I Gran Reserva 1982,4.3,303,425.0,Rioja
Dominio de Pingus,2016,79814,Flor de Pingus 2016,4.5,3121,101.94,Ribera del Duero
Teso La Monja,2013,1182681,Victorino 2013,4.3,888,89.9,Toro
Bodegas Roda,2007,18717,Cirsion Rioja 2007,4.6,243,145.0,Rioja
Bodegas Roda,2012,18717,Cirsion Rioja 2012,4.6,233,173.38,Rioja
Perinet,2016,7051839,1194 2016,4.5,86,122.32198,Priorato
Martinet,2009,1228656,Els Escurçons 2009,4.3,325,119.0,Priorato
Martinet,2006,1179387,Clos Martinet 2006,4.3,210,110.0,Priorato
Muga,2011,1126125,Prado Enea Gran Reserva 2011,4.4,3365,58.6,Rioja
Marqués de Murrieta,2010,11001,Castillo Ygay Gran Reserva Especial Tinto 2010,4.6,2773,239.747,Rioja
Aalto,2018,1129282,PS (Pagos Seleccionados) Ribera del Duero 2018,4.6,3553,73.5,Ribera del Duero
Tinto Pesquera,2015,1504122,Millenium Reserva 2015,4.4,167,75.0,Ribera del Duero
Abadía Retuerta,2014,73591,Pago Garduña 2014,4.3,162,70.87,Castilla y León
Marqués de Riscal,1989,1163903,Rioja Reserva 1989,3.8,64,55.0,Rioja
Álvaro Palacios,2016,67084,Finca Dofí 2016,4.4,687,85.95,Priorato
Dominio de Cair,2010,4184137,Pendón De La Aguilera 2010,4.4,51,227.44772043829315,Ribera del Duero
Portia,2015,5756995,Summa Edición Limitada 2015,4.4,64,89.97,Ribera del Duero
César Principe,2007,1625766,Tinto 2007,4.2,41,59.5,Cigales
Valquejigoso,2007,1441870,V2 Tinto 2007,4.3,146,56.111,Madrid
Martinet,2011,1219509,Camí Pesseroles 2011,4.4,74,126.5,Priorato
Matarromera,2001,1479987,Ribera del Duero Prestigio Pago de las Solanas 2001,4.6,147,245.75,Ribera del Duero
Familia Torres,1998,28104,Reserva Real 1998,4.3,43,213.5,Penedès
Valderiz,2011,1662515,Tomás Esteban 2011,4.4,63,71.3,Ribera del Duero
Dehesa de Los Canónigos,2001,2647502,Gran Reserva 2001,4.8,34,185.15,Ribera del Duero
Protos,2009,1422758,Selección Finca el Grajo Viejo 2009,4.1,278,123.7,Ribera del Duero
Vizcarra,2010,1450186,Celia 2010,4.2,55,58.6,Ribera del Duero
Sei Solo,2015,2055586,Tinto 2015,4.5,69,54.9,Ribera del Duero
Álvaro Palacios,2000,67084,Finca Dofí 2000,4.3,204,88.0,Priorato
Pago de Los Capellanes,2009,1382462,Parcela El Picón Tinto 2009,4.6,140,154.0,Ribera del Duero
Tinto Pesquera,2002,19481,Reserva 2002,4.3,147,65.0,Ribera del Duero
Álvaro Palacios,2003,67084,Finca Dofí 2003,4.3,100,90.6,Priorato
Artadi,2001,49734,Pagos Viejos 2001,4.4,200,130.0,Vino de España
Neo,2004,88729,Punta Esencia 2004,4.3,509,169.0,Ribera del Duero
Bodegas Mauro,2016,1126965,Terreus Paraje de Cueva Baja 2016,4.6,323,175.0,Castilla y León
Jiménez-Landi,2016,1683798,El Reventón Cebreros 2016,4.3,42,89.9,Castilla y León
Hispano Suizas,2016,1937521,Bobos Finca Casa la Borracha 2016,4.2,646,50.9,Utiel-Requena
Descendientes de J. Palacios,2008,91143,Las Lamas Bierzo (Corullón) 2008,4.4,25,124.9,Bierzo
Casa Castillo,2013,77247,Pie Franco 2013,4.2,213,119.9,Jumilla
Teso La Monja,2015,1379762,Alabaster 2015,4.6,228,176.9,Toro
Ferrer Bobet,2012,2149967,Selecció Especial Vinyes Velles 2012,4.4,284,99.95,Priorato
Sierra Salinas,2012,79953,Salinas 1237 2012,4.5,84,58.7,Alicante
Venus la Universal,2004,96853,Venus 2004,4.1,103,55.95,Montsant
Martinet,2012,1219509,Camí Pesseroles 2012,4.5,64,115.85,Priorato
Terra Remota,2009,1580824,Usted 2009,4.4,33,159.8,Empordà
Olivier Rivière,2015,2623913,Arlanza El Quemado 2015,4.3,26,65.5,Arlanza
Venus la Universal,2007,96853,Venus 2007,4.1,181,53.25,Montsant
Pujanza,2007,99591,Rioja Cisma 2007,4.0,31,138.5,Rioja
Artadi,1998,1605489,Grandes Añadas Rioja 1998,4.5,69,395.0,Rioja
Clos Erasmus,2009,1609930,Laurel 2009,4.2,52,64.9,Priorato
Familia Torres,2000,1148822,Grans Muralles 2000,4.5,81,125.05,Conca de Barberà
Vizcarra,2017,1238568,Ribera del Duero Torralvo 2017,4.3,53,65.71,Ribera del Duero
Dominio de Atauta,2006,1664071,Llanos del Almendro Ribera del Duero 2006,4.2,55,87.5,Ribera del Duero
Casa Castillo,2015,77247,Pie Franco 2015,4.4,241,119.9,Jumilla
Dominio de Pingus,2005,79814,Flor de Pingus 2005,4.5,675,181.9,Ribera del Duero
Descendientes de J. Palacios,2003,91143,Las Lamas Bierzo (Corullón) 2003,4.2,27,94.0,Bierzo
Abadía Retuerta,2010,73589,Pago Valdebellón 2010,4.3,192,55.0,Sardón de Duero
Arzuaga,2009,7921,Gran Reserva Ribera del Duero 2009,4.4,522,76.3,Ribera del Duero
De Blas Serrano,2010,1971409,Mathis Tinta de País 2010,4.0,43,143.14,Ribera del Duero
Viña Real,2005,1508734,Rioja Pagos de Viña Real 2005,4.2,34,79.0,Rioja
Contino,2004,1126750,Viña del Olivo 2004,4.3,74,155.0,Rioja
Clos Mogador,2016,1188549,Manyetes 2016,4.3,128,71.0,Priorato
Scala Dei,2017,6923267,Heretge Priorat 2017,4.4,131,50.0,Priorato
Bodegas Mas Alta,2012,2031641,La Basseta 2012,4.1,54,58.0,Priorato
En Números Vermells,2018,1405755,In The Red Clàssic 2018,4.2,29,66.0,Priorato
Aalto,2017,1129282,PS (Pagos Seleccionados) Ribera del Duero 2017,4.6,3486,80.3,Ribera del Duero
Bodegas Mas Alta,2017,1257185,Cirerets 2017,4.2,268,83.0,Priorato
Bosque de Matasnos,2015,1899441,Edicion Limitada 2015,4.4,346,96.5,Ribera del Duero
Marqués de Cáceres,1996,2076733,Gaudium 1996,4.1,62,55.0,Rioja
Emilio Moro,2011,11607,Malleolus de Sanchomartin 2011,4.6,704,125.0,Ribera del Duero
Carmelo Rodero,2014,76292,Ribera del Duero TSM 2014,4.2,389,58.0,Ribera del Duero
La Rioja Alta,1995,7971,Gran Reserva 890 1995,4.5,582,127.23,Rioja
Abel Mendoza Monge,2017,1861917,Grano a Grano Tempranillo 2017,3.9,35,94.9,Rioja
Marqués de Murrieta,1987,11001,Castillo Ygay Gran Reserva Especial Tinto 1987,4.2,156,186.0,Rioja
Familia Torres,2003,1161798,Mas La Plana Cabernet Sauvignon 2003,4.2,334,55.0,Penedès
Contino,2007,1126750,Viña del Olivo 2007,4.3,282,92.0,Rioja
Artadi,2015,2049180,Valdegines 2015,4.2,321,99.5,Vino de España
Irache,1973,1193807,Real Irache Gran Reserva 1973,4.0,167,71.0,Navarra
Castillo de Cuzcurrita,2015,1250463,Cerrado del Castillo Rioja 2015,4.4,281,57.71265388510212,Rioja
Oxer Wines,2017,4712965,Kalamity Rioja 2017,4.4,93,104.9,Rioja
Condado de Haza,2001,18485,Ribera del Duero Reserva 2001,3.8,52,51.0,Ribera del Duero
Torre de Oña,1995,1101044,Barón de Oña Rioja Reserva 1995,4.4,49,50.0,Rioja
Marqués de Murrieta,2001,1324170,Dalmau Rioja 2001,4.6,60,121.0,Rioja
Alión,1997,77171,Ribera del Duero 1997,4.2,306,131.0,Ribera del Duero
Allende,2002,77132,Calvario Rioja 2002,4.4,63,95.0,Rioja
Remírez de Ganuza,2008,1377801,Rioja Viña Coqueta 2008,4.3,436,53.3014956263682,Rioja
Contino,1991,1225001,Reserva 1991,3.9,25,75.0,Rioja
Portal del Priorat,2016,1229812,Clos del Portal Tros de Clos 2016,4.4,111,56.95,Priorato
Bodegas San Román,2014,5406439,Cartago Paraje de Pozo 2014,4.6,164,61.69,Toro
Conde de Los Andes,2004,1136049,Rioja Gran Reserva 2004,3.8,909,55.0,Rioja
Torre de Oña,1996,1101044,Barón de Oña Rioja Reserva 1996,4.2,29,110.0,Rioja
Remírez de Ganuza,2005,1290160,María Remírez de Ganuza 2005,4.6,139,159.0,Rioja
Martinez Lacuesta,1922,1855630,Rioja Reserva Especial 1922,4.4,54,280.0,Rioja Alta
Pago de Los Capellanes,2014,1166594,Parcela El Nogal Tinto 2014,4.5,1170,62.03191301344575,Ribera del Duero
Campillo,1992,77036,Reserva Rioja 1992,4.4,27,95.0,Rioja
Remelluri,1999,89013,Rioja Reserva 1999,3.9,27,51.0,Rioja
Muga,1985,1126125,Prado Enea Gran Reserva 1985,4.3,76,98.0,Rioja
Montecillo,1986,1311293,Viña Monty Rioja Gran Reserva 1986,4.2,29,72.0,Rioja
Remírez de Ganuza,2005,1290160,María Remírez de Ganuza 2005,4.6,139,159.0,Rioja
Martinez Lacuesta,1922,1855630,Rioja Reserva Especial 1922,4.4,54,280.0,Rioja Alta
Pago de Los Capellanes,2014,1166594,Parcela El Nogal Tinto 2014,4.5,1170,62.03191301344575,Ribera del Duero
Muga,1985,1126125,Prado Enea Gran Reserva 1985,4.3,76,98.0,Rioja
Marqués de Riscal,2003,2026372,Barón de Chirel Rioja Reserva 2003,4.4,100,77.0,Rioja
Alión,1997,77171,Ribera del Duero 1997,4.2,306,131.0,Ribera del Duero
Irache,1973,1193807,Real Irache Gran Reserva 1973,4.0,167,71.0,Navarra
Marqués de Murrieta,1994,11001,Castillo Ygay Gran Reserva Especial Tinto 1994,4.3,220,198.0,Rioja
Remírez de Ganuza,2008,1377801,Rioja Viña Coqueta 2008,4.3,436,53.3014956263682,Rioja
Torre de Oña,1995,1101044,Barón de Oña Rioja Reserva 1995,4.4,49,50.0,Rioja
Montecillo,1986,1311293,Viña Monty Rioja Gran Reserva 1986,4.2,29,72.0,Rioja
Marqués de Murrieta,2001,1324170,Dalmau Rioja 2001,4.6,60,121.0,Rioja
Artadi,2013,49734,Pagos Viejos 2013,4.3,196,62.5,Vino de España
Bodegas Mauro,2003,1126965,Terreus Paraje de Cueva Baja 2003,4.5,169,175.0,Castilla y León
Imperial,1982,1137169,Rioja Reserva 1982,4.3,42,145.0,Rioja
Imperial,1999,1137169,Rioja Reserva 1999,4.2,115,97.0,Rioja
Imperial,1994,1137169,Rioja Reserva 1994,4.0,90,66.0,Rioja
Viñedos de Páganos,2015,1100735,La Nieta 2015,4.7,324,150.0,Rioja
Clos Mogador,2016,1188549,Manyetes 2016,4.3,128,71.0,Priorato
Portal del Priorat,2016,1229812,Clos del Portal Tros de Clos 2016,4.4,111,56.95,Priorato
Bodegas San Román,2014,5406439,Cartago Paraje de Pozo 2014,4.6,164,61.69,Toro
Clos Mogador,2015,1188549,Manyetes 2015,4.2,222,70.0,Priorato
Martinet,2005,1179387,Clos Martinet 2005,4.3,473,116.05,Priorato
Álvaro Palacios,2007,67084,Finca Dofí 2007,4.3,210,80.0,Priorato
Marqués de Murrieta,1983,10998,Reserva Rioja (Finca Ygay) 1983,4.2,25,192.0,Rioja
Álvaro Palacios,1999,67084,Finca Dofí 1999,4.4,68,75.0,Priorato
Bodega Contador (Benjamín Romeo),2012,98835,La Cueva del Contador Rioja 2012,4.4,231,90.0,Rioja
Artadi,2014,49754,Viña El Pison 2014,4.6,133,225.0,Vino de España
Sierra Cantabria,2014,1221009,Amancio 2014,4.5,151,82.9,Rioja
Viñas del Vero,2003,1215527,Blecua Somontano 2003,4.3,81,69.85,Somontano
Pujanza,2010,99589,Rioja Norte 2010,4.3,141,75.0,Rioja
Marqués de Murrieta,1989,11001,Castillo Ygay Gran Reserva Especial Tinto 1989,4.3,420,160.0,Rioja
Álvaro Palacios,1997,67084,Finca Dofí 1997,4.3,62,170.0,Priorato
Clos Mogador,1999,2162093,Priorat 1999,4.4,86,95.0,Priorato
Bodega Contador (Benjamín Romeo),2010,98835,La Cueva del Contador Rioja 2010,4.3,313,90.0,Rioja
Mas Doix,2010,23506,Salanques 2010,3.9,334,60.0,Priorato
Mas Doix,2011,23506,Salanques 2011,4.1,359,55.0,Priorato
Álvaro Palacios,2006,67084,Finca Dofí 2006,4.5,212,75.0,Priorato
Clos Mogador,2003,2162093,Priorat 2003,4.5,200,95.0,Priorato
Ferrer Bobet,2014,2149967,Selecció Especial Vinyes Velles 2014,4.3,201,89.95,Priorato
Raúl Pérez,2012,1671049,Ultreia Valtuille Mencía 2012,3.9,181,69.9,Bierzo
Descendientes de J. Palacios,2011,2438243,Valdafoz Bierzo (Corullón) 2011,4.6,38,131.4,Bierzo
Viñedos de Páganos,2007,77884,El Puntido 2007,4.3,271,67.9,Rioja
Nin-Ortiz,2011,1289986,Nit de Nin Mas d'en Caçador 2011,4.6,141,345.0,Priorato
Muga,2006,7493,Selección Especial (Reserva) 2006,4.1,1586,63.1,Rioja
Comando G,2014,1487559,La Mujer Cañón 2014,4.1,86,195.5,Madrid
Clos d'Agon,2003,1202737,Tinto 2003,3.9,44,132.95,Cataluña
Bodegas Mauro,2008,96926,Red 2008,4.2,632,55.0,Castilla y León
Enrique Mendoza,2010,82958,Santa Rosa 2010,4.1,158,69.0,Alicante
Martinet,2004,1179387,Clos Martinet 2004,4.3,256,162.5,Priorato
Bodega Contador (Benjamín Romeo),2011,5463389,Colección No. 2 Cosecha Gran Reserva 2011,4.3,28,189.95,Rioja
Vega Sicilia,1995,77137,Unico 1995,4.8,953,371.06666666666666,Ribera del Duero
Descendientes de J. Palacios,2005,1489684,Moncerbal Bierzo (Corullón) 2005,4.2,55,124.9,Bierzo
Vizcarra,2012,1585046,Inés 2012,4.2,42,60.06,Ribera del Duero
Marqués de Murrieta,1954,10998,Reserva Rioja (Finca Ygay) 1954,4.6,44,210.0,Rioja
Vins Miquel Gelabert,2013,1395078,Gran Vinya Son Caules Vinyes Velles 2013,4.1,70,69.44,Plà i Llevant
Artadi,1995,49754,Viña El Pison 1995,4.7,42,397.0,Vino de España
Pintia,2011,77172,Toro 2011,4.4,5772,150.0,Toro
La Rioja Alta,1982,7972,Rioja Gran Reserva 904 1982,4.4,107,195.0,Rioja
Pintia,2009,77172,Toro 2009,4.3,2075,150.0,Toro
Pintia,2008,77172,Toro 2008,4.3,5978,84.9,Toro
La Rioja Alta,1992,7972,Rioja Gran Reserva 904 1992,4.2,106,160.0,Rioja
Valderiz,2016,1246179,Juegabolos 2016,4.2,268,77.65,Ribera del Duero
Cims de Porrera,1998,1191215,Clàssic 1998,4.2,118,114.95,Priorato
Alemany i Corrió,2004,96100,Sot Lefriec 2004,4.2,47,81.6,Penedès
Finca Villacreces,2011,96049,Nebro Ribera del Duero 2011,4.5,72,154.5,Ribera del Duero
Monte Real,1989,1424455,Gran Reserva 1989,3.7,28,69.0,Rioja
Monte Real,1987,1424455,Gran Reserva 1987,4.2,34,95.0,Rioja
Monte Real,1978,1424455,Gran Reserva 1978,4.4,46,97.0,Rioja
Marqués de Griñon,2010,2244074,Graciano 2010,4.1,117,55.68,Dominio de Valdepusa
Dominio del Bendito,2018,1133062,El Titán del Bendito 2018,4.6,175,50.59,Toro
Remírez de Ganuza,2008,99586,Rioja Reserva Fincas de Ganuza 2008,4.1,594,62.0,Rioja
Luis Cañas,2014,1596882,Hiru 3 Rioja Racimos 2014,3.6,59,115.0,Rioja
Castell d'Encus,2013,6617604,Saktih 2013,4.6,36,307.5,Costers del Segre
Marqués de Griñon,2011,1242484,Emeritvs (Emeritus) 2011,4.3,200,69.9,Dominio de Valdepusa
Terroir Al Límit Soc. Lda,2017,97708,Dits del Terra 2017,4.2,89,53.77,Priorato
Bodegas Faustino,,6348042,Faustino & Eneko ,4.1,246,69.0,Rioja
Finca Antigua,2010,1713162,Clavis Viñedo Pico Garbanzo 2010,3.6,51,64.9,La Mancha
Tobia,2012,5906415,Óscar Tobía Gran Reserva Rioja 2012,4.1,32,79.9,Rioja
Muga,2000,1126125,Prado Enea Gran Reserva 2000,4.4,274,139.0,Rioja
Jiménez-Landi,2018,1683798,El Reventón Cebreros 2018,3.9,26,89.9,Castilla y León
Marqués de Murrieta,2004,11001,Castillo Ygay Gran Reserva Especial Tinto 2004,4.4,1961,160.0,Rioja
Condado de Haza,2006,1217235,Alenza Ribera del Duero Gran Reserva 2006,4.3,686,70.0,Ribera del Duero
Raúl Pérez,2018,1671049,Ultreia Valtuille Mencía 2018,4.1,210,99.9,Bierzo
Marqués de Murrieta,2005,11001,Castillo Ygay Gran Reserva Especial Tinto 2005,4.5,3544,400.0,Rioja
Familia Torres,2013,28104,Reserva Real 2013,3.9,98,314.95,Penedès
Viña Real,2005,2738318,Rioja Reserva 2005,3.9,204,57.0,Rioja
Casa Castillo,2015,6696954,Cuvée N Viñas Viejas 2015,4.6,170,77.95,Jumilla
Marqués de Murrieta,2015,1324170,Dalmau Rioja 2015,4.5,122,68.875,Rioja
Bodegas Roda,2001,1383553,Roda I Reserva Rioja 2001,4.3,204,91.0,Rioja
Bodegas Roda,2005,18715,Roda Reserva Rioja 2005,4.1,430,81.35,Rioja
Tinto Pesquera,2008,1504122,Millenium Reserva 2008,4.4,537,74.0,Ribera del Duero
Artadi,1999,1605489,Grandes Añadas Rioja 1999,4.3,114,265.0,Rioja
Mas d'en Gil,2006,1198728,Clos Fontà Priorat 2006,4.2,136,130.0,Priorato
Viñas del Cénit,2010,1191762,Cenit 2010,4.2,252,90.0,Tierra del Vino de Zamora
Mas d'en Gil,2004,1198728,Clos Fontà Priorat 2004,4.6,206,150.0,Priorato
Artadi,2001,1605489,Grandes Añadas Rioja 2001,4.5,107,295.0,Rioja
Álvaro Palacios,2011,67084,Finca Dofí 2011,4.3,619,80.0,Priorato
Pago de Carraovejas,2014,1139258,Reserva 2014,4.5,1165,65.34028170749619,Ribera del Duero
Martinet,2006,1219509,Camí Pesseroles 2006,4.7,68,182.9,Priorato
Clos Erasmus,2018,1164373,Priorat 2018,4.5,36,250.0,Priorato
Benjamin de Rothschild - Vega Sicilia,2012,1994112,Macán 2012,4.4,1765,119.0,Rioja
Bodegas Ismael Arroyo,2014,1165845,Valsotillo Gran Reserva 2014,4.3,51,64.9,Ribera del Duero
Pago de Los Capellanes,2015,9530734,Doroteo Edición Especial 25 Aniversario 2015,4.6,110,59.0,Ribera del Duero
Costers del Siurana,2005,738148,Clos de L'Obac 2005,4.5,500,87.21227474038521,Priorato
Clos Erasmus,2014,1164373,Priorat 2014,4.6,146,490.0,Priorato
Viña Sastre,1998,736555,Regina Vides Ribera del Duero 1998,4.7,33,96.2,Ribera del Duero
Terroir Al Límit Soc. Lda,2014,97710,Les Manyes 2014,4.3,101,189.07,Priorato
Telmo Rodriguez,2015,4422419,Ladeiras Do XIL Falcoeira A Capilla Single Vineyard 2015,4.2,79,59.9,Valdeorras
Telmo Rodriguez,2017,1739336,As Caborcas Single Vineyard 2017,4.0,51,69.0,Valdeorras
Pujanza,2012,99591,Rioja Cisma 2012,4.4,38,130.5,Rioja
Pujanza,2012,99589,Rioja Norte 2012,4.0,53,53.25,Rioja
Álvaro Palacios,2014,1917453,Vi de Vila Gratallops 2014,4.2,660,120.0,Priorato
Bodegas El Nido,2019,84140,El Nido 2019,4.7,167,129.5,Jumilla
Bodega Ribas,2018,2004143,Ribas de Cabrera 2018,4.5,111,64.23749214281271,Mallorca
Bodega Son Mayol,2017,5248383,Premier Vin 2017,4.2,136,59.64253562329821,Mallorca
Figuero,2010,2391715,Tinus 2010,4.1,230,230.0,Ribera del Duero
R. López de Heredia,1973,9119,Viña Tondonia Reserva 1973,4.2,60,149.0,Rioja
Vizcarra,2014,1585046,Inés 2014,4.3,40,64.9,Ribera del Duero
La Rioja Alta,1970,7972,Rioja Gran Reserva 904 1970,4.3,55,260.0,Rioja
Viñedos de Páganos,2005,77884,El Puntido 2005,4.2,387,73.0,Rioja
R. López de Heredia,1985,9119,Viña Tondonia Reserva 1985,4.0,151,321.0,Rioja
Artadi,2009,49754,Viña El Pison 2009,4.6,125,375.0,Vino de España
Clos Mogador,2006,2162093,Priorat 2006,4.3,553,95.0,Priorato
Clos Mogador,2014,2162093,Priorat 2014,4.4,1124,126.61,Priorato
Dominio de Pingus,2010,79814,Flor de Pingus 2010,4.5,2595,125.0,Ribera del Duero
Viña Sastre,2009,736577,Pesus Ribera del Duero 2009,4.5,76,312.6,Ribera del Duero
R. López de Heredia,2001,9119,Viña Tondonia Reserva 2001,4.0,2719,149.0,Rioja
Marqués de Murrieta,2007,11001,Castillo Ygay Gran Reserva Especial Tinto 2007,4.5,3992,389.9,Rioja
Bodega Contador (Benjamín Romeo),2011,98835,La Cueva del Contador Rioja 2011,4.4,347,90.0,Rioja
Clos Mogador,2012,2162093,Priorat 2012,4.4,710,90.0,Priorato
Dominio del Águila,2015,5443219,Canta la Perdiz 2015,4.5,45,395.0,Ribera del Duero
Terroir Al Límit Soc. Lda,2014,97711,Les Tosses 2014,4.4,118,189.07,Priorato
Telmo Rodriguez,2015,62594,Matallana 2015,4.2,166,59.9,Ribera del Duero
Remírez de Ganuza,2005,99588,Gran Reserva 2005,4.5,431,199.0,Rioja
Vega Sicilia,2008,77137,Unico 2008,4.7,2541,360.0,Ribera del Duero
Mas Doix,2014,23505,Doix 2014,4.4,116,116.15,Priorato
Remelluri,2009,89013,Rioja Reserva 2009,4.0,4732,63.0,Rioja
Dominio del Águila,2012,4375272,Gran Reserva Peñas Aladas 2012,4.5,62,232.0,Ribera del Duero
Dominio de Cair,2011,4184137,Pendón De La Aguilera 2011,4.8,41,242.0,Ribera del Duero
La Rioja Alta,2009,7972,Rioja Gran Reserva 904 2009,4.4,5186,79.5,Rioja
Casa Castillo,2018,77247,Pie Franco 2018,4.4,112,79.0,Jumilla
La Rioja Alta,2010,7972,Rioja Gran Reserva 904 2010,4.4,3479,99.0,Rioja
Muga,2006,7494,Torre Muga 2006,4.4,1487,66.73,Rioja
Remírez de Ganuza,2011,99588,Gran Reserva 2011,4.5,83,88.5,Rioja
Alión,2015,77171,Ribera del Duero 2015,4.5,5610,154.5,Ribera del Duero
Bodegas Faustino,2001,2061837,I Gran Reserva 2001,4.0,11738,79.9,Rioja
Bodegas Faustino,1976,2061837,I Gran Reserva 1976,4.0,89,132.0,Rioja
Bodegas Faustino,1986,2061837,I Gran Reserva 1986,4.2,114,199.0,Rioja
La Rioja Alta,2000,7973,Viña Ardanza Reserva 2000,4.2,901,210.0,Rioja
Marqués de Riscal,2002,1163903,Rioja Reserva 2002,4.0,459,60.0,Rioja
Emilio Moro,2015,11607,Malleolus de Sanchomartin 2015,4.6,386,128.6,Ribera del Duero
Real de Asúa,2015,1869193,Tinto 2015,3.9,109,53.5,Rioja
Álvaro Palacios,2016,5599210,Quiñon de Valmira 2016,4.5,93,378.5,Rioja
Álvaro Palacios,2016,1917453,Vi de Vila Gratallops 2016,4.3,487,59.17,Priorato
Marqués de Riscal,2014,2026372,Barón de Chirel Rioja Reserva 2014,4.3,681,62.95,Rioja
Pago de Los Capellanes,2014,1382462,Parcela El Picón Tinto 2014,4.6,201,109.41,Ribera del Duero
Pago de Los Capellanes,2015,1382462,Parcela El Picón Tinto 2015,4.5,130,130.0,Ribera del Duero
Martinet,2014,1179387,Clos Martinet 2014,4.5,259,65.0,Priorato
Telmo Rodriguez,2012,62594,Matallana 2012,4.3,200,74.9,Ribera del Duero
Marqués de Riscal,2003,1163903,Rioja Reserva 2003,4.0,1013,61.0,Rioja
Marqués de Riscal,1996,1163903,Rioja Reserva 1996,4.1,230,140.0,Rioja
Bodegas Faustino,1995,2061837,I Gran Reserva 1995,4.1,950,129.0,Rioja
Jiménez-Landi,2017,3211626,Cantos del Diablo 2017,4.3,40,75.525,Méntrida
Carmelo Rodero,2018,1428373,Pago De Valtarreña 2018,4.6,165,51.5,Ribera del Duero
Abel Mendoza Monge,2014,1108149,Selección Personal 2014,4.2,69,55.0,Rioja
Alión,2014,77171,Ribera del Duero 2014,4.5,7424,56.27,Ribera del Duero
Terroir Al Límit Soc. Lda,2017,97710,Les Manyes 2017,4.3,41,185.0,Priorato
Viña Real,2013,1498830,Rioja Gran Reserva 2013,3.9,477,62.1,Rioja
Familia Torres,2013,1161798,Mas La Plana Cabernet Sauvignon 2013,4.3,3014,63.33,Penedès
Álvaro Palacios,2018,5599210,Quiñon de Valmira 2018,4.7,33,280.0,Rioja
Vega Sicilia,2016,1175427,Valbuena 5º 2016,4.7,2846,107.57,Ribera del Duero
Alión,2016,77171,Ribera del Duero 2016,4.6,4980,68.0,Ribera del Duero
Remírez de Ganuza,1997,99572,Rioja Reserva 1997,4.6,43,149.0,Rioja
Terroir Al Límit Soc. Lda,2018,97708,Dits del Terra 2018,4.2,45,60.01,Priorato
