Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Pago de Los Capellanes,2015,4264341,O Luar do Sil Godello Fermentado en Barrica 2015,3.9,66,40.25181911094702,Valdeorras
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Ossian,2017,1169393,Quintaluna 2017,3.9,476,20.12590955547351,Castilla y León
Enric Soler,2019,2249459,Impro-Visació Vinyes de Xarel-lo 2019,4.1,68,26.95,Penedès
Juvé & Camps,2019,1641458,Gregal d'Espiells 2019,3.8,182,8.95,Penedès
Trossos del Priorat,2020,4561393,Llum d'Alba 2020,3.5,30,15.5,Priorato
Ossian,2015,99553,Capitel 2015,4.4,229,115.0,Castilla y León
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Pago de Los Capellanes,2015,4264341,O Luar do Sil Godello Fermentado en Barrica 2015,3.9,66,40.25181911094702,Valdeorras
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Ossian,2017,1169393,Quintaluna 2017,3.9,476,20.12590955547351,Castilla y León
Enric Soler,2019,2249459,Impro-Visació Vinyes de Xarel-lo 2019,4.1,68,26.95,Penedès
Juvé & Camps,2019,1641458,Gregal d'Espiells 2019,3.8,182,8.95,Penedès
Trossos del Priorat,2020,4561393,Llum d'Alba 2020,3.5,30,15.5,Priorato
Ossian,2015,99553,Capitel 2015,4.4,229,115.0,Castilla y León
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Pago de Los Capellanes,2015,4264341,O Luar do Sil Godello Fermentado en Barrica 2015,3.9,66,40.25181911094702,Valdeorras
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Ossian,2017,1169393,Quintaluna 2017,3.9,476,20.12590955547351,Castilla y León
Enric Soler,2019,2249459,Impro-Visació Vinyes de Xarel-lo 2019,4.1,68,26.95,Penedès
Juvé & Camps,2019,1641458,Gregal d'Espiells 2019,3.8,182,8.95,Penedès
Trossos del Priorat,2020,4561393,Llum d'Alba 2020,3.5,30,15.5,Priorato
Ossian,2015,99553,Capitel 2015,4.4,229,115.0,Castilla y León
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Bodegas Páez Morilla,2021,2581726,Tierra Blanca Blanco Seco 2021,3.5,105,4.95,Andalucía
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Cillar de Silos,2018,5057628,Dominio del Pidio Albillo 2018,4.2,86,43.5,Ribera del Duero
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Crego e Monaguillo,2021,1223113,Blanco (Godello) 2021,3.9,176,9.95,Monterrei
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Bodegas José L. Ferrer,2020,97503,Veritas Blanc 2020,3.9,34,14.48,Binissalem-Mallorca
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Bodegas José L. Ferrer,2021,1709319,Blanc de Blancs 2021,3.8,41,9.96,Binissalem-Mallorca
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Vinos Sanz,2020,5441320,Finca La Colina El Loco Verdejo 2020,4.1,344,11.64,Rueda
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Bodegas Páez Morilla,2021,2581726,Tierra Blanca Blanco Seco 2021,3.5,105,4.95,Andalucía
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Cillar de Silos,2018,5057628,Dominio del Pidio Albillo 2018,4.2,86,43.5,Ribera del Duero
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Crego e Monaguillo,2021,1223113,Blanco (Godello) 2021,3.9,176,9.95,Monterrei
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Bodegas José L. Ferrer,2020,97503,Veritas Blanc 2020,3.9,34,14.48,Binissalem-Mallorca
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Bodegas José L. Ferrer,2021,1709319,Blanc de Blancs 2021,3.8,41,9.96,Binissalem-Mallorca
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Vinos Sanz,2020,5441320,Finca La Colina El Loco Verdejo 2020,4.1,344,11.64,Rueda
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Pago de Los Capellanes,2015,4264341,O Luar do Sil Godello Fermentado en Barrica 2015,3.9,66,40.25181911094702,Valdeorras
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Ossian,2017,1169393,Quintaluna 2017,3.9,476,20.12590955547351,Castilla y León
Enric Soler,2019,2249459,Impro-Visació Vinyes de Xarel-lo 2019,4.1,68,26.95,Penedès
Juvé & Camps,2019,1641458,Gregal d'Espiells 2019,3.8,182,8.95,Penedès
Trossos del Priorat,2020,4561393,Llum d'Alba 2020,3.5,30,15.5,Priorato
Ossian,2015,99553,Capitel 2015,4.4,229,115.0,Castilla y León
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Pago de Los Capellanes,2015,4264341,O Luar do Sil Godello Fermentado en Barrica 2015,3.9,66,40.25181911094702,Valdeorras
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Ossian,2017,1169393,Quintaluna 2017,3.9,476,20.12590955547351,Castilla y León
Enric Soler,2019,2249459,Impro-Visació Vinyes de Xarel-lo 2019,4.1,68,26.95,Penedès
Juvé & Camps,2019,1641458,Gregal d'Espiells 2019,3.8,182,8.95,Penedès
Trossos del Priorat,2020,4561393,Llum d'Alba 2020,3.5,30,15.5,Priorato
Ossian,2015,99553,Capitel 2015,4.4,229,115.0,Castilla y León
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Bodegas Páez Morilla,2021,2581726,Tierra Blanca Blanco Seco 2021,3.5,105,4.95,Andalucía
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Cillar de Silos,2018,5057628,Dominio del Pidio Albillo 2018,4.2,86,43.5,Ribera del Duero
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Crego e Monaguillo,2021,1223113,Blanco (Godello) 2021,3.9,176,9.95,Monterrei
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Bodegas José L. Ferrer,2020,97503,Veritas Blanc 2020,3.9,34,14.48,Binissalem-Mallorca
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Bodegas José L. Ferrer,2021,1709319,Blanc de Blancs 2021,3.8,41,9.96,Binissalem-Mallorca
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Vinos Sanz,2020,5441320,Finca La Colina El Loco Verdejo 2020,4.1,344,11.64,Rueda
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Bodegas Páez Morilla,2021,2581726,Tierra Blanca Blanco Seco 2021,3.5,105,4.95,Andalucía
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Cillar de Silos,2018,5057628,Dominio del Pidio Albillo 2018,4.2,86,43.5,Ribera del Duero
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Crego e Monaguillo,2021,1223113,Blanco (Godello) 2021,3.9,176,9.95,Monterrei
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Bodegas José L. Ferrer,2020,97503,Veritas Blanc 2020,3.9,34,14.48,Binissalem-Mallorca
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Bodegas José L. Ferrer,2021,1709319,Blanc de Blancs 2021,3.8,41,9.96,Binissalem-Mallorca
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Vinos Sanz,2020,5441320,Finca La Colina El Loco Verdejo 2020,4.1,344,11.64,Rueda
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Pago de Los Capellanes,2015,4264341,O Luar do Sil Godello Fermentado en Barrica 2015,3.9,66,40.25181911094702,Valdeorras
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Ossian,2017,1169393,Quintaluna 2017,3.9,476,20.12590955547351,Castilla y León
Enric Soler,2019,2249459,Impro-Visació Vinyes de Xarel-lo 2019,4.1,68,26.95,Penedès
Juvé & Camps,2019,1641458,Gregal d'Espiells 2019,3.8,182,8.95,Penedès
Trossos del Priorat,2020,4561393,Llum d'Alba 2020,3.5,30,15.5,Priorato
Ossian,2015,99553,Capitel 2015,4.4,229,115.0,Castilla y León
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Bodegas Páez Morilla,2021,2581726,Tierra Blanca Blanco Seco 2021,3.5,105,4.95,Andalucía
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Cillar de Silos,2018,5057628,Dominio del Pidio Albillo 2018,4.2,86,43.5,Ribera del Duero
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Crego e Monaguillo,2021,1223113,Blanco (Godello) 2021,3.9,176,9.95,Monterrei
Ànima Negra,2018,1227001,Quíbia (Falanis) 2018,3.8,635,12.94,Mallorca
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
Raventós i Blanc,2016,1224668,Silencis Xarel-lo 2016,3.6,176,11.57,Penedès
Finca Garabelos,2019,1902305,Rías Baixas Albariño 2019,4.2,147,16.9,Rías Baixas
Mas d'en Gil,2015,4901778,Bellmunt Vi de Villa Blanc 2015,3.7,85,13.37,Priorato
Ramón Bilbao,2016,6264969,Edición Limitada Lías Verdejo 2016,3.8,70,13.2,Rueda
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Bodegas José L. Ferrer,2020,97503,Veritas Blanc 2020,3.9,34,14.48,Binissalem-Mallorca
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Es Fangar,2019,3636135,Sa Fita Blanco 2019,4.0,149,17.01,Plà i Llevant
Bodegas José L. Ferrer,2021,1709319,Blanc de Blancs 2021,3.8,41,9.96,Binissalem-Mallorca
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Finca Son Bordils,2019,2614365,Blanc de Raim Blanc 2019,4.0,34,12.54,Mallorca
Vinos Sanz,2020,5441320,Finca La Colina El Loco Verdejo 2020,4.1,344,11.64,Rueda
Cuatro Rayas,2019,1689821,Camino del Sur Verdejo 2019,3.3,97,4.95,Rueda
Buil & Giné,2018,85528,Nosis 2018,3.8,43,7.23,Rueda
Pedralonga,2018,2288501,Albariño Pedralonga 2018,4.1,140,17.08,Rías Baixas
Condes de Albarei,2013,1136116,Albariño 2013,3.7,587,11.3,Rías Baixas
Pazo de Villarei,2021,1696494,Abadia do Seixo Rias Baixas Albariño 2021,3.8,53,4.95,Rías Baixas
Pago de Los Capellanes,2016,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2016,4.1,442,28.39683129059961,Valdeorras
Pago de Los Capellanes,2015,4264341,O Luar do Sil Godello Fermentado en Barrica 2015,3.9,66,40.25181911094702,Valdeorras
Altos de Rioja,2015,1129781,Altos R Blanco 2015,3.3,93,7.5,Rioja
Ossian,2017,1169393,Quintaluna 2017,3.9,476,20.12590955547351,Castilla y León
Enric Soler,2019,2249459,Impro-Visació Vinyes de Xarel-lo 2019,4.1,68,26.95,Penedès
Juvé & Camps,2019,1641458,Gregal d'Espiells 2019,3.8,182,8.95,Penedès
Trossos del Priorat,2020,4561393,Llum d'Alba 2020,3.5,30,15.5,Priorato
Ossian,2015,99553,Capitel 2015,4.4,229,115.0,Castilla y León
El Nispero,2018,1432249,Albillo 2018,4.3,85,20.1,La Palma
Bermejo,2020,1757194,Malvasía Seco 2020,4.2,50,16.9,Lanzarote
Winery On Creations,2019,8138790,Demuerte White 2019,3.8,128,10.0,Yecla
Alfredo Arribas,2018,1362221,Trossos Sants 2018,3.9,48,22.0,Montsant
Yllera,2017,2557570,Vendimia Nocturna Sauvignon Blanc 2017,3.8,107,6.1,Rueda
