Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Álvaro Palacios,2019,67074,Les Terrasses Laderas de Pizarra 2019,4.2,734,30.88,Priorato
Portal del Montsant,2016,100015,Brunus  Blend 2016,3.8,374,30.88,Montsant
Terroir Sense Fronteres,2019,6750379,Vèrtebra Montsant 2019,4.1,105,30.9,Montsant
Terroir Sense Fronteres,2018,6750379,Vèrtebra Montsant 2018,3.9,104,30.9,Montsant
Conreria d'Scala Dei,2018,7775208,Primera Vinya Les Brugueres Tinto 2018,4.4,46,30.9,Priorato
Tresmano - Tr3smano,2018,4542311,Vendimia 2018,4.3,439,30.9,Ribera del Duero
Matsu,2019,1504403,El Viejo 2019,4.3,651,30.9,Toro
Ordóñez,2019,2493183,Vatan Tinta de Toro 2019,4.2,46,30.95,Toro
Antídoto,2020,2707214,La Hormiga de Antídoto 2020,4.3,122,31.0,Ribera del Duero
Camino del Norte,2013,3084963,El Tesón 2013,4.1,104,31.04,Bierzo
Antídoto,2019,2707214,La Hormiga de Antídoto 2019,4.4,402,31.39,Ribera del Duero
Josep Grau Viticultor,2016,6377476,Figuerals Garnatxa 2016,4.2,29,31.45,Montsant
Josep Grau Viticultor,2016,6377483,Rogers Garnatxa 2016,4.0,55,31.45,Montsant
Josep Grau Viticultor,2017,6377476,Figuerals Garnatxa 2017,4.2,33,31.45,Montsant
Azul y Garanza,2018,8456795,Naturaleza Salvaje Tinto 2018,3.8,71,31.5,Navarra
Viña Pomal,2012,3051453,Gran Reserva 2012,3.9,804,31.5,Rioja
Cepa 21,2018,1506970,Malabrigo Ribera del Duero 2018,4.4,202,31.5,Ribera del Duero
Vinyes dels Aspres,2018,1667471,S'Alou 2018,4.2,92,31.5,Empordà
Pago del Cielo,2017,4344615,Celeste Reserva 2017,4.1,43,31.54,Ribera del Duero
Cuevas de Arom,2016,5796944,OS Cantals 2016,4.1,75,31.6,Campo de Borja
Casa Castillo,2019,77250,Las Gravas 2019,4.1,263,31.65,Jumilla
Michelini i Mufatto,2017,10482150,A Merced de Bierzo Mencía 2017,3.9,35,31.75,Bierzo
Bodegas Ateca,2018,1204799,Atteca Armas Garnacha Old Vines 2018,4.2,88,31.75,Calatayud
Pujanza,2017,8122074,La Paul 2017,4.2,53,31.75,Rioja
Juan Gil,2018,2839955,Bruto 2018,4.5,452,31.85,Jumilla
Bodegas Tierra,2016,1460633,Tierra Fidel Tinto 2016,4.2,29,31.9,Rioja Alavesa
Vinyes del Terrer,2014,1507863,Terrer d'Aubert 2014,4.0,154,31.9,Tarragona
Oxer Wines,2017,2557797,Artillero 2017,3.9,152,31.9,Rioja
Áster,2018,1253646,Finca El Otero 2018,4.3,75,31.9,Ribera del Duero
Pradorey,2018,1199057,Élite 2018,4.3,236,31.9,Ribera del Duero
Pago de Los Capellanes,2018,16223,Reserva Tinto 2018,4.3,452,31.9,Ribera del Duero
Can Ràfols dels Caus,2017,1442975,Ad Fines 2017,3.8,42,31.9,Cataluña
Coca i Fitó,2013,4135534,Garnatxa 2013,3.9,87,31.9,Montsant
Luna Beberide,2020,1126659,Paixar Mencía Bierzo 2020,3.9,26,31.9,Bierzo
Juan Gil,2019,2839955,Bruto 2019,4.5,267,31.9,Jumilla
César Márquez,2018,5688937,Sufreiral 2018,4.0,25,31.9,Bierzo
Clos Figueras,2018,97688,Font de la Figuera Tinto 2018,4.1,78,31.91,Priorato
Tridente,2015,1986695,Rejón Tempranillo 2015,4.4,724,31.95,Castilla y León
Abadia de Poblet,2016,5574917,La Font Voltada 2016,4.0,56,31.96,Conca de Barberà
Adamá Wines,2007,1210558,Tinto 2007,4.4,59,32.0,Ribera del Duero
Olivardots,2013,2117378,Vd’O 2 Samsó - Sorra 2013,4.5,25,32.0,Empordà
Jesus Madrazo,2018,1721789,Selección Rioja 2018,4.4,66,32.0,Rioja
Bodegas Asenjo & Manso,2014,1595575,Silvanus Crianza 2014,4.0,232,32.0,Ribera del Duero
Matsu,2018,1504403,El Viejo 2018,4.4,1551,32.01,Toro
Pradorey,2009,1199057,Élite 2009,4.0,319,32.05,Ribera del Duero
Conreria d'Scala Dei,2018,6002085,Les Brugueres 2018,4.2,426,32.08,Priorato
Olivier Rivière,2015,2448107,Arlanza El Cadastro 2015,3.8,145,32.1,Arlanza
Álvaro Palacios,2020,67074,Les Terrasses Laderas de Pizarra 2020,4.3,140,32.13,Priorato
Arzuaga,2018,1251730,Reserva Ribera del Duero 2018,4.4,413,32.15,Ribera del Duero
R. López de Heredia,2009,9119,Viña Tondonia Reserva 2009,4.3,3714,32.22,Rioja
Goyo Garcia Viadero,2017,1603912,Finca el Peruco 2017,3.9,32,32.25,Ribera del Duero
Castillo Perelada,2015,99356,Empordà Gran Claustro 2015,4.4,106,32.4,Empordà
Cillar de Silos,2019,1280396,Torresilo Ribera del Duero 2019,4.3,86,32.4,Ribera del Duero
Vizcarra,2019,1238568,Ribera del Duero Torralvo 2019,4.3,28,32.45,Ribera del Duero
Attis,2016,6343332,Sitta Finca El Molinero 2016,3.9,42,32.45,Rías Baixas
Joan Simó,2015,1180988,Les Eres Vinyes Velles 2015,4.3,92,32.49,Priorato
Miguel Merino,2016,23348,Gran Reserva 2016,4.4,40,32.5,Rioja
Samsara,2015,2753850,Ronda 2015,4.2,31,32.5,Sierras de Málaga
Tianna Negre,2017,1673618,Tinto 2017,4.3,115,32.5,Binissalem-Mallorca
Mas Llunes,2015,6799259,Finca Butaros Vinya Centenària 2015,4.3,91,32.72,Empordà
Losada,2019,1212913,La Bienquerida 2019,4.5,56,32.9,Bierzo
Bodegas Ateca,2017,1204799,Atteca Armas Garnacha Old Vines 2017,4.3,193,32.9,Calatayud
R. López de Heredia,2010,9119,Viña Tondonia Reserva 2010,4.3,1304,32.9,Rioja
Martinez Lacuesta,2010,1954281,Félix Martinez Lacuesta Rioja Reserva 2010,4.0,108,32.9,Rioja Alta
Carlos Moro,2012,4322767,Finca Valmediano Tinta de Toro 16 Meses Barrica 2012,4.3,39,32.9,Toro
Finca Valpiedra,2017,7199833,Petra de Valpiedra Garnacha 2017,4.4,61,32.9,Rioja
Matarromera,2017,12263,Ribera del Duero Reserva 2017,4.4,3986,32.9,Ribera del Duero
Volver,2017,2652371,Triga 2017,4.4,450,32.94,Alicante
D. Mateos,2017,5469026,La Mateo Garnacha Cepas Viejas 2017,4.1,233,32.95,Rioja
Pago de Los Capellanes,2017,16223,Reserva Tinto 2017,4.4,1184,32.95,Ribera del Duero
Villota,2019,9578660,Tinto 2019,4.1,47,32.95,Rioja Alavesa
4 Kilos Vinícola,2020,1213195,4 Kilos 2020,4.0,81,32.95,Mallorca
Portal del Priorat,2016,99986,Clos del Portal Somni 2016,4.4,120,33.03,Priorato
Masia Serra,2015,1495732,Gneis 2015,4.2,45,33.12,Empordà
Mas Doix,2019,23506,Salanques 2019,4.2,154,33.15,Priorato
Oller del Mas,2016,1265499,Arnau Oller Selecció de la Familia 2016,4.3,115,33.15,Pla de Bages
Pago del Cielo,2018,4344615,Celeste Reserva 2018,4.0,37,33.2,Ribera del Duero
Teso La Monja,2018,1182681,Victorino 2018,4.3,390,33.25,Toro
Suertes del Marqués,2018,8012526,Sortevera Tinto 2018,3.9,51,33.4,Islas Canarias
Bodega Elias Mora,2014,21212,Toro Gran Elías Mora 2014,4.2,132,33.45,Toro
Solergibert,2002,1585760,Conxita Serra Gran Selecció Reserva Merlot 2002,3.7,53,33.5,Pla de Bages
Solergibert,2002,3004992,Enric Solergibert Gran Selecció Reserva Cabernet Sauvignon 2002,4.2,256,33.5,Pla de Bages
Michelini i Mufatto,2019,10482150,A Merced de Bierzo Mencía 2019,4.0,42,33.5,Bierzo
Canopy,2016,1207774,La Viña Escondida 2016,4.0,38,33.5,Méntrida
Montecillo,2015,8432124,Viña Monty Reserva Graciano 2015,4.2,74,33.5,Rioja
Arrayán,2010,1506900,Estela de Arrayán 2010,4.1,106,33.5,Méntrida
Viñedos Hermanos Hernáiz,2017,7991283,Finca La Emperatriz Viñedo Singular Tinto 2017,4.3,105,33.55,Rioja Alta
Viña Pedrosa,2016,1139122,Reserva 2016,4.2,202,33.55,Ribera del Duero
Castell d'Encus,2017,1164605,Thalarn 2017,4.0,113,33.7,Costers del Segre
Tinto Pesquera,2018,19481,Reserva 2018,4.2,171,33.7,Ribera del Duero
Lambuena,2014,1462973,Reserva 2014,4.0,52,33.71,Ribera del Duero
Dominio do Bibei,2017,1151536,Lacima 2017,4.2,86,33.9,Ribeira Sacra
Bodega Tandem,2012,1452864,Ars memoria 2012,4.1,54,33.9,Navarra
Matsu,2017,1504403,El Viejo 2017,4.2,543,33.9,Toro
Yllera,2015,9779456,Meraldis Tempranillo 2015,4.3,34,33.9,Ribera del Duero
Alonso del Yerro,2016,1393195,Paydos Toro 2016,4.1,85,33.9,Toro
Goyo Garcia Viadero,2017,1900254,Finca Viñas de Arcilla 2017,3.8,55,33.9,Ribera del Duero
Goyo Garcia Viadero,2017,2127296,Finca Valdeolmos 2017,4.3,25,33.9,Ribera del Duero
Viña Pomal,2017,3199634,Vinos Singulares Garnacha 2017,4.3,40,33.95,Rioja
Baigorri,2017,1162101,De Garage Rioja 2017,4.2,92,33.95,Rioja
Remírez de Ganuza,2014,99586,Rioja Reserva Fincas de Ganuza 2014,4.2,721,33.99,Rioja
Aalto,2020,23337,Tinto 2020,4.4,38,34.01,Ribera del Duero
Canopy,2010,1533687,Kaos 2010,3.8,34,34.4,Castilla y León
Viñedos de Páganos,2013,77884,El Puntido 2013,4.2,891,34.41,Rioja
Quinta Sardonia,2016,1135777,QS 2016,4.2,190,34.5,Castilla y León
Garmón,2018,4875765,Ribera del Duero 2018,4.3,425,34.5,Ribera del Duero
Ruiz Clavijo,2013,5527433,Capitán Fanegas Selección Especial 2013,4.0,46,34.5,Rioja
Mas Blanch I Jove,2012,1482018,Saó Expressiu 2012,4.4,28,34.5,Costers del Segre
Prieto Pariente,2015,5333915,Confines Garnacha 2015,3.9,34,34.5,Castilla y León
Garmón,2019,4875765,Ribera del Duero 2019,4.3,53,34.5,Ribera del Duero
Ferrer Bobet,2018,1173927,Priorat Vinyes Velles 2018,4.3,230,34.6,Priorato
Hacienda Monasterio,2019,875,Cosecha 2019,4.4,1152,34.69,Ribera del Duero
Pago Calzadilla,2010,1279824,Gran Calzadilla 2010,4.4,46,34.75,Pago Calzadilla
Legaris,2017,6858543,Alcubilla de Avellaneda 2017,4.0,35,34.86,Ribera del Duero
Viña Mayor,2012,1223448,Ribera del Duero Gran Reserva 2012,3.6,103,34.9,Ribera del Duero
Descalzos Viejos,2016,3367821,DV Las Santas Iusta 2016,4.0,44,34.9,Andalucía
Lopez Cristobal,2019,1570737,Bagús Ribera del Duero 2019,4.1,929,34.9,Ribera del Duero
Convento de las Claras,2016,3171160,Paraje de San Juan 2016,4.1,38,34.9,Ribera del Duero
San Cobate,2017,8375095,San Cucufate Monasterio 2017,4.3,52,34.9,Ribera del Duero
Clos Mogador,2018,5529189,Com Tu 2018,4.3,177,34.9,Montsant
Pago Los Balancines,2015,7682649,Mastines Garnacha Salvaje 2015,4.1,80,34.9,Ribera del Guadiana
Chozas Carrascal,2017,1292564,El Cabernet F - Familiar 2017,4.3,105,34.9,Utiel-Requena
Ontañón,2011,10229799,Queiron Gabriel Vinedos Familiares 2011,4.3,48,34.9,Rioja
Viña Pedrosa,2018,1139122,Reserva 2018,4.3,37,34.9,Ribera del Duero
Ca l'Apotecari,2013,5394414,Triaca 2013,4.3,100,34.9,Priorato
MontRubí,2008,6874458,Gaintus Vertical Sumoll 2008,4.2,47,34.9,Penedès
Tridente,2017,1986695,Rejón Tempranillo 2017,4.4,98,34.9,Castilla y León
Legaris,2016,8031671,La Aguilera 2016,4.4,48,34.94,Ribera del Duero
Luis Cañas,2015,1672879,Rioja Gran Reserva 2015,4.2,59,34.95,Rioja
Paco Garcia,2012,1242322,Beautiful Things 2012,3.8,68,34.99,Rioja
Cepas Familiares,2018,8032785,Nivel 2018,4.3,30,35.0,Ribera del Duero
Costers del Sió,2016,1603859,Alto Siós 2016,4.0,58,35.0,Costers del Segre
Montecillo,2015,8484522,Viña Monty Reserva Garnacha 2015,4.2,29,35.0,Rioja
Castaño,2016,1552068,Casa Cisca Monastrell 2016,4.5,84,35.0,Yecla
Lopez Cristobal,2015,1570737,Bagús Ribera del Duero 2015,4.1,886,35.0,Ribera del Duero
Adamá Wines,2010,1210558,Tinto 2010,4.5,86,35.0,Ribera del Duero
Oxer Wines,2019,1917038,Suzzane Rioja 2019,4.2,81,35.01,Rioja
Tianna Negre,2018,1673618,Tinto 2018,4.1,80,35.05,Binissalem-Mallorca
Remírez de Ganuza,2009,1377801,Rioja Viña Coqueta 2009,4.2,234,35.1,Rioja
Bodegas La Horra,2014,2066279,Corimbo I 2014,4.2,1141,35.1,Ribera del Duero
Bodegas La Horra,2015,2066279,Corimbo I 2015,4.2,601,35.1,Ribera del Duero
Remírez de Ganuza,2013,1377801,Rioja Viña Coqueta 2013,4.5,48,35.11,Rioja
Albet i Noya,2011,79822,Martí Reserva Penedès 2011,4.2,154,35.15,Penedès
Bodegas Amaren,2010,1625645,Tempranillo Reserva 2010,4.4,676,35.2,Rioja
Bodegas Valduero,2014,9216680,Tierra Alta de 2 Cotas Reserva 2014,4.3,607,35.25,Ribera del Duero
Bodega de Bardos,2018,2586584,Suprema 30 Meses 2018,4.2,109,35.25,Ribera del Duero
Albet i Noya,2016,79822,Martí Reserva Penedès 2016,4.4,56,35.3,Penedès
Viñedos de Páganos,2018,77884,El Puntido 2018,4.2,162,35.3,Rioja
Ordóñez,2018,2493183,Vatan Tinta de Toro 2018,4.3,453,35.42,Toro
Mas Doix,2018,23506,Salanques 2018,4.1,191,35.45,Priorato
Montecillo,2011,6085319,22 Barricas Gran Reserva 2011,4.3,39,35.49,Rioja
Lafou,2016,1274966,De Batea 2016,4.2,67,35.5,Terra Alta
Dominio do Bibei,2018,1151536,Lacima 2018,4.3,32,35.5,Ribeira Sacra
Dominio do Bibei,2016,1151536,Lacima 2016,4.1,76,35.5,Ribeira Sacra
Hacienda Zorita Natural Reserve,2017,1657928,Magister 2017,4.3,48,35.5,Arribes
Bodegas Amaren,2011,1625645,Tempranillo Reserva 2011,4.2,74,35.6,Rioja
Lopez Cristobal,2018,1570737,Bagús Ribera del Duero 2018,4.1,1446,35.6,Ribera del Duero
Olivier Rivière,2016,2448107,Arlanza El Cadastro 2016,3.8,84,35.62,Arlanza
Marqués de Riscal,2015,1135982,Rioja Gran Reserva 2015,4.4,941,35.63,Rioja
Balaguer I Cabre,2014,3841310,Cèrcol Daurat 2014,4.2,55,35.65,Priorato
Casa Rojo,2018,3103298,Alexander vs. The Ham Factory 2018,4.3,539,35.7,Ribera del Duero
Dominio Basconcillos,2016,2097066,Viña Magna Reserva 2016,4.4,34,35.88,Ribera del Duero
Venus la Universal,2017,96853,Venus 2017,4.3,90,35.9,Montsant
Castell d'Encus,2018,1361982,Acusp 2018,3.9,210,35.9,Costers del Segre
Coral Duero,2016,8991748,Las Parvas 2016,4.2,47,35.9,Toro
Olivier Rivière,2018,1509050,Rioja Ganko 2018,3.8,25,35.9,Rioja
Olivier Rivière,2017,1509050,Rioja Ganko 2017,3.9,80,35.9,Rioja
Conreria d'Scala Dei,2017,6002085,Les Brugueres 2017,4.1,489,35.9,Priorato
Oller del Mas,2018,1265499,Arnau Oller Selecció de la Familia 2018,4.1,25,35.95,Pla de Bages
Bodega de Bardos,2016,2586584,Suprema 30 Meses 2016,4.4,433,35.95,Ribera del Duero
Bodegas Frontonio,2020,8561844,Field Blend Psicodélico 2020,3.5,30,35.98,Valdejalón
Dominio de Cair,2014,4184136,Tierras de Cair Reserva 2014,4.4,310,35.99,Ribera del Duero
Jesus Madrazo,2018,9267636,Selección Ribera del Duero 2018,4.3,50,36.0,Ribera del Duero
Campillo,2016,1190294,Finca Cuesta Clara Raro Reserva 2016,4.4,94,36.0,Rioja
Finca Rodma,2019,10105793,Avizor 2019,4.3,51,36.0,Ribera del Duero
Jesus Madrazo,2017,1721789,Selección Rioja 2017,4.1,47,36.0,Rioja
Castell d'Encus,2016,1292008,Quest 2016,4.2,154,36.05,Costers del Segre
Castell d'Encus,2017,1292008,Quest 2017,4.2,25,36.05,Costers del Segre
Pago de Los Capellanes,2019,16223,Reserva Tinto 2019,4.4,238,36.19,Ribera del Duero
Scala Dei,2018,1182947,Cartoixa Priorat 2018,3.8,466,36.45,Priorato
Bodegas Valduero,2015,23110,Ribera Del Duero Reserva 2015,4.2,48,36.45,Ribera del Duero
Vall Llach,2020,1290652,Idus 2020,4.5,55,36.49,Priorato
Bodegas Lleiroso,2014,5632004,Reserva Edición Especial Sergio Hernández 2014,4.4,32,36.49,Ribera del Duero
Vivanco,2018,2185778,Parcelas de Maturana Tinta Colección Rioja 2018,4.2,42,36.5,Rioja
Teso La Monja,2019,1182681,Victorino 2019,4.4,196,36.5,Toro
Vivanco,2016,1140882,Parcelas De Mazuelo Colección Rioja 2016,3.8,63,36.5,Rioja
Vivanco,2017,2185778,Parcelas de Maturana Tinta Colección Rioja 2017,4.3,47,36.5,Rioja
Bodegas Lagunilla,2016,1152933,Optimus 2016,4.2,132,36.5,Rioja
Señorío de San Vicente,2018,1173140,San Vicente Rioja 2018,4.4,263,36.5,Rioja
Comenge,2017,3896585,Don Miguel Comenge Reserva 2017,4.3,46,36.51,Ribera del Duero
Ukan Winery,2018,9091479,Tinto 2018,4.3,164,36.57,Rioja Alavesa
Baigorri,2016,1162101,De Garage Rioja 2016,4.1,157,36.65,Rioja
Matarromera,2016,12263,Ribera del Duero Reserva 2016,4.4,5178,36.75,Ribera del Duero
Scala Dei,2017,1182947,Cartoixa Priorat 2017,4.0,1035,36.9,Priorato
Bodegas Gama,2015,4285224,Octogenarius 2015,4.3,28,36.9,Rioja
L'Encastell,2016,1197516,Roquers de Porrera 2016,4.2,105,36.9,Priorato
Cap de Barbaria,2016,1202763,Tinto 2016,4.0,44,36.95,Formentera
Buil & Giné,2016,7274821,Angelia 2016,4.2,78,37.0,Priorato
Bosque de Matasnos,2018,1899441,Edicion Limitada 2018,4.3,43,37.25,Ribera del Duero
Edetària,2016,4080521,Finca La Pedrissa 2016,4.2,26,37.25,Terra Alta
Bodega Ca'n Verdura,2018,5793065,Binissalem-Mallorca Tomeu Llabres 2018,3.8,177,37.25,Binissalem-Mallorca
Descendientes de J. Palacios,2017,1142267,Villa de Corullón Bierzo 2017,4.0,688,37.3,Bierzo
Bodegas Frontonio,2018,9078244,Parcela La Cerqueta Garnacha 2018,4.1,56,37.4,Valdejalón
Portal del Priorat,2017,99986,Clos del Portal Somni 2017,4.2,48,37.4,Priorato
Losada,2013,1212913,La Bienquerida 2013,4.1,113,37.45,Bierzo
Alto Moncayo,2019,98782,Garnacha 2019,4.5,112,37.5,Campo de Borja
L'Encastell,2017,1197516,Roquers de Porrera 2017,4.2,146,37.5,Priorato
Herència Altés,2017,5532923,Lo Grau de l'Inquisidor Collita 2017,4.1,68,37.5,Terra Alta
Vinícola Real,2012,1135848,200 Monges Rioja Reserva 2012,4.4,256,37.57,Rioja
Viña Meín,2019,9678414,O Gran Val Do Avia Tinto 2019,4.1,92,37.88,Ribeiro
Bodega Emina,2014,78472,Atio 2014,4.0,50,37.9,Ribera del Duero
Martinez Corta,2016,1222739,Cepas Antiguas 2016,4.0,37,37.95,Rioja
Altanza,2010,5805179,Lealtanza Colección de Artistas Españoles Sorolla 2010,4.4,361,37.95,Rioja
Camino del Norte,2015,3084963,El Tesón 2015,4.0,92,37.95,Bierzo
Altos del Terral,2015,1654207,T1 Ribera del Duero Tinto 2015,4.1,87,38.0,Ribera del Duero
Luzon,2018,77063,Alma de Luzón 2018,4.5,40,38.0,Jumilla
Campillo,2015,1190294,Finca Cuesta Clara Raro Reserva 2015,4.3,269,38.2,Rioja
Finca Valpiedra,2018,7199833,Petra de Valpiedra Garnacha 2018,4.1,28,38.22,Rioja
Ànima Negra,2019,1126961,Àn 2019,4.3,124,38.25,Mallorca
Más Que Vinos,2015,1100835,La Plazuela 2015,4.3,178,38.34,Castilla
Valdubon,2017,1375237,Honoris 2017,4.2,49,38.5,Ribera del Duero
Castillo Perelada,2018,3309635,Empordà Aires de Garbet 2018,4.4,90,38.5,Empordà
Tarsus,2018,5298218,T3rno Seleccion de 3 Parcelas Ribera del Duero 2018,4.4,31,38.5,Ribera del Duero
Ramón Bilbao,2016,77026,Mirto 2016,4.3,80,38.5,Rioja
Olivier Rivière,2017,7428826,Trotamundos 2017,4.0,53,38.5,Toro
Bodegas Mas Alta,2019,1257185,Cirerets 2019,4.3,132,38.6,Priorato
Bosque de Matasnos,2016,7169866,Tempranillo - Malbec 2016,4.2,42,38.7,Ribera del Duero
Allende,2015,3239410,Mingortiz Rioja 2015,4.1,196,38.77,Rioja
Bodegas Amaren,2014,3957098,Garnacha 2014,4.3,35,38.8,Rioja
Protos,2012,1135414,Gran Reserva 2012,4.2,1963,38.84,Ribera del Duero
Figuero,2015,3836537,Milagros de Figuero 2015,4.1,52,38.85,Ribera del Duero
Proelio,2015,4048745,Cepa a Cepa 2015,3.9,44,38.9,Rioja
Dominio de Cair,2012,4184136,Tierras de Cair Reserva 2012,4.3,552,38.9,Ribera del Duero
Mengoba,2015,2756309,La Vigne de Sancho Martín Mencía 2015,3.8,68,38.9,Bierzo
Portia,2015,1262492,Triennia 2015,4.1,173,38.95,Ribera del Duero
Bodegas Asenjo & Manso,2011,1595575,Silvanus Crianza 2011,4.0,249,39.0,Ribera del Duero
Coruna del Conde,2009,1681369,Alberto López Calvo 2009,4.1,38,39.0,Castilla y León
Adamá Wines,2009,1210558,Tinto 2009,4.5,235,39.0,Ribera del Duero
Adamá Wines,2011,1210558,Tinto 2011,4.5,112,39.0,Ribera del Duero
Hispano Suizas,2016,2423382,Quod Superius 2016,4.2,39,39.15,Utiel-Requena
El Escocés Volante,2018,6477749,El Cismático 2018,3.9,26,39.2,Aragón
Abadia de Poblet,2016,7041855,El Tossal de la Salut 2016,4.0,51,39.23,Conca de Barberà
Castro Ventosa,2019,1151533,Valtuille Cepas Centenarias 2019,4.3,98,39.45,Bierzo
Sierra Cantabria,2020,1175825,Colección Privada 2020,4.1,143,39.5,Rioja
Celler Piñol,2016,1434669,Finca Morenillo 2016,4.1,34,39.53,Tarragona
Zifar,2016,6338453,Pago de las Sabinas 2016,4.3,32,39.55,Ribera del Duero
Latarce,2019,9501881,Selección Tinto 2019,4.2,30,39.6,Toro
Cal Batllet - Celler Ripoll Sans,2015,1709086,5 Partides Gratallops Vi de La Vila 2015,4.4,34,39.68,Priorato
Venta Las Vacas,2016,6839789,La Cuartilleja Reserva 2016,4.4,53,39.7,Ribera del Duero
Clos Erasmus,2019,1609930,Laurel 2019,4.2,160,39.85,Priorato
Gómez Cruzado,2019,4152636,Cerro Las Cuevas Selección Terroir 2019,4.3,49,39.89,Rioja
Algueira,2017,1177818,Risco (Merenzao) 2017,3.9,59,39.9,Ribeira Sacra
Bodegas Tierra,2016,1473737,El Belisario 2016,4.4,60,39.9,Rioja
Forjas del Salnés,2018,3664114,Finca Genoveva Atlánticos 2018,3.9,43,39.9,Rías Baixas
Bodega Numanthia,2016,77888,Numanthia 2016,4.3,771,39.9,Toro
Ukan Winery,2019,9091479,Tinto 2019,4.5,85,39.9,Rioja Alavesa
El Sacramento,2013,1901028,Tinto 2013,4.2,64,39.95,Rioja
Raúl Pérez,2013,1286402,Rara Avis Prieto Picudo 2013,4.3,63,39.95,Castilla y León
Allende,2012,77130,Rioja 2012,3.8,455,39.95,Rioja
Artadi,2018,2049180,Valdegines 2018,4.4,234,39.95,Vino de España
Dehesa de Los Canónigos,2017,4644436,Solideo 2017,4.4,203,39.95,Ribera del Duero
Ignios Orígenes,2017,3679852,Vijariego Negro 2017,3.9,61,39.95,Ycoden-Daute-Isora
Bodegas Gama,2014,4285224,Octogenarius 2014,4.4,37,39.95,Rioja
Raúl Pérez,2020,1671049,Ultreia Valtuille Mencía 2020,4.1,34,39.99,Bierzo
Artadi,2019,2049180,Valdegines 2019,4.4,81,40.0,Vino de España
Dehesa de Los Canónigos,2017,1176638,Crianza 2017,4.2,553,40.0,Ribera del Duero
Carmelo Rodero,2017,1721127,Reserva 2017,4.4,256,40.25,Ribera del Duero
Bodegas Mas Alta,2018,1257185,Cirerets 2018,4.4,265,40.3,Priorato
Jean Leon,2015,1204956,Vinya La Scala Gran Reserva Cabernet Sauvignon 2015,4.4,51,40.38,Penedès
Clos Galena,2017,1188186,Galena 2017,4.4,71,40.45,Priorato
Mengoba,2016,7983546,La Vigne de el Rebolón Mencía 2016,3.9,28,40.49,Bierzo
Descendientes de J. Palacios,2019,1142267,Villa de Corullón Bierzo 2019,4.1,163,40.5,Bierzo
Estones,2017,7565828,Coster d'en Fornós 2017,4.4,34,40.55,Montsant
Luis A. Rodriguez Vazquez,2016,6302287,A Torna dos Pasas Escolma Ribeiro 2016,4.2,67,40.75,Ribeiro
Raúl Pérez,2011,1671049,Ultreia Valtuille Mencía 2011,4.0,135,40.83,Bierzo
Algueira,2015,1282069,Pizarra 2015,4.0,179,40.9,Ribeira Sacra
Pago de Los Capellanes,2016,1166594,Parcela El Nogal Tinto 2016,4.5,821,40.91,Ribera del Duero
Garmón,2017,4875765,Ribera del Duero 2017,4.3,719,40.92,Ribera del Duero
Albet i Noya,2015,79822,Martí Reserva Penedès 2015,4.4,54,40.95,Penedès
Marques de Vargas,2015,3793508,Gran Reserva Rioja 2015,4.3,102,40.99,Rioja
Fariña,2017,8028945,Campus Gothorum 2017,4.4,46,41.0,Toro
Bodegas Frontonio,2017,1754099,Garnacha 2017,4.1,54,41.0,Valdejalón
Ausàs,2018,7086868,Interpretación 2018,4.4,592,41.0,Ribera del Duero
Leda,2015,8679276,Guarda de Leda Selección Tempranillo 2015,4.4,65,41.03,Castilla y León
Allende,2015,5972324,Gaminde 2015,4.2,183,41.49,Rioja
Marqués de Riscal,2016,1135982,Rioja Gran Reserva 2016,4.4,100,41.5,Rioja
Descendientes de J. Palacios,2018,1142267,Villa de Corullón Bierzo 2018,4.1,442,41.65,Bierzo
Bodegas Roda,2017,1383553,Roda I Reserva Rioja 2017,4.4,480,41.9,Rioja
Hispano Suizas,2016,1193017,Bassus Pinot Noir 2016,4.1,594,41.9,Utiel-Requena
Bodega 202,2016,6978024,Ansa 2016,4.2,61,41.9,Rioja
Bodegas Vilano,2019,6633884,Tinto 2019,4.5,118,41.9,Ribera del Duero
Telmo Rodriguez,2016,63074,Pago La Jara 2016,4.1,56,42.21,Toro
Lambuena,2014,4561692,Viñas Viejas 2014,4.3,51,42.24,Ribera del Duero
Peñafiel,2018,3958413,Silencio de Miros Ribera Del Duero 2018,4.2,85,42.35,Ribera del Duero
Bodega Elias Mora,2014,1364642,Toro Reserva 2014,4.1,62,42.45,Toro
Casa Castillo,2020,77250,Las Gravas 2020,4.3,31,42.5,Jumilla
Figuero,2016,3836537,Milagros de Figuero 2016,4.3,92,42.5,Ribera del Duero
Señorío de San Vicente,2016,1173140,San Vicente Rioja 2016,4.4,671,42.7,Rioja
Protos,2014,1135414,Gran Reserva 2014,4.3,728,42.75,Ribera del Duero
Lan,2015,88836,Culmen Reserva Rioja 2015,4.5,500,42.75,Rioja
Huguet de Can Feixes,2007,1506019,Negre Tradició 2007,3.7,125,42.89,Penedès
Bodegas Frontonio,2018,7693041,Las Alas de Frontonio Garnacha - Macabeo 2018,4.2,35,42.89,Valdejalón
Bodegas Amaren,2017,7833890,El Cristo de Samaniego 2017,4.4,54,42.9,Rioja Alavesa
Pago de Los Capellanes,2018,16226,Crianza Tinto 2018,4.3,3191,42.9,Ribera del Duero
