Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Losada,2018,2600424,Bierzo Red 2018,4.0,1538,11.3,Bierzo
Oliveda,2017,4695684,Terra de Vents 2017,3.8,67,11.31,Empordà
Castillo Perelada,2017,99328,5 Finques (Fincas) Reserva 2017,4.2,1649,11.33,Empordà
Vivanco,2017,2327297,Crianza Rioja 2017,3.8,515,11.35,Rioja
Finca Torremilanos,2018,1204787,Los Cantos de Torremilanos 2018,4.0,760,11.35,Ribera del Duero
Finca La Estacada,2016,5376743,Tempranillo Crianza 2016,3.8,129,11.35,La Mancha
Casa Castillo,2019,5961896,Vino de Finca 2019,3.8,132,11.35,Jumilla
Valderiz,2019,5987439,De Chiripa 2019,3.7,107,11.37,Ribera del Duero
Casa Gran del Siurana,2021,1145808,Priorat GR-174 2021,4.0,88,11.38,Priorato
Bodegas Torre del Veguer,2017,1614412,Eclectic 2017,3.7,48,11.4,Penedès
Baigorri,2018,1565592,Crianza  Tempranillo 2018,3.9,1069,11.4,Rioja
Coca i Fitó,2018,1496156,Tocat de l'Ala Negre 2018,3.9,324,11.43,Empordà
Evodia,2017,6706211,Pizarras Antiguas 2017,3.4,319,11.45,Aragón
Pepe Mendoza Casa Agrícola,2020,5903001,Tinto 2020,3.8,47,11.45,Alicante
Losada,2019,2600424,Bierzo Red 2019,4.1,310,11.45,Bierzo
Lavia,2017,1668586,Monastrell - Syrah 2017,3.9,146,11.45,Bullas
Bodega de Bardos,2019,1165618,Romántica Crianza 2019,4.0,371,11.45,Ribera del Duero
Viñas del Vero,2017,1674989,Colección Pago El Ariño Merlot Somontano 2017,3.6,48,11.45,Somontano
Marqués de Carrión,2015,1649145,Rioja Reserva 2015,3.6,152,11.49,Rioja
Bodegas Valdemar,2015,15499,Inspiración Sélección 2015,3.9,348,11.49,Rioja
Viñas del Cénit,2018,1901138,Venta Mazarrón Tempranillo 2018,3.7,248,11.49,Tierra del Vino de Zamora
Pepe Mendoza Casa Agrícola,2019,5903001,Tinto 2019,3.9,89,11.5,Alicante
Torre de Barreda,2019,1513332,Pañofino 2019,4.1,35,11.5,Castilla
Bodega Finca Fuentegalana,2013,3041028,Toros de Guisando Cabernet Sauvignon 2013,3.8,30,11.5,Castilla y León
Protos,2020,9048281,9 Meses en Barrica Tempranillo Ecológico 2020,4.1,36,11.5,Ribera del Duero
Pata Negra,2014,7382987,Reserva Tempranillo 2014,3.8,99,11.5,Ribera del Duero
Bodegas Carramimbre,2019,1154407,Carramimbre Crianza 2019,4.0,90,11.5,Ribera del Duero
Casa Gran del Siurana,2020,1145808,Priorat GR-174 2020,3.9,1038,11.5,Priorato
Los Aguilares,2020,1722822,Tinto 2020,3.7,241,11.5,Andalucía
Nabal,2019,6737244,Valle de Nabal Tempranillo 2019,3.8,81,11.5,Ribera del Duero
La Poda,2020,5843258,Tempranillo 2020,3.6,25,11.5,Ribera del Duero
Viña Albina,2017,1433432,Reserva Vendimia Seleccionada 2017,3.7,249,11.5,Rioja
Juan Gil,2019,5282020,Jumilla Silver Label 2019,4.0,5503,11.5,Jumilla
Vinos Divertidos,2019,9894859,Camino A Pardos Garnacha Viñas Viejas 80 Old Vines 2019,4.1,38,11.5,Calatayud
Medrano Irazu,2018,5699924,Amador Medrano Terra Finca El Encinal 2018,3.8,97,11.5,Rioja
Condado de Haza,2019,1126813,Crianza Ribera del Duero 2019,4.0,713,11.5,Ribera del Duero
Bodegas Valdemar,2017,15499,Inspiración Sélección 2017,3.9,132,11.5,Rioja
La Poda,2019,6007846,Tinta de Toro 2019,3.8,55,11.5,Toro
Pago Los Balancines,2017,7266325,Crianza Coleccion 2017,3.8,116,11.5,Ribera del Guadiana
De Moya,2018,2905850,María 2018,4.0,163,11.5,Valencia
Marqués de Cáceres,2016,10249,Rioja Reserva 2016,3.9,1586,11.5,Rioja
Alfredo Maestro,2020,5445061,El Rey del Glam 2020,3.8,31,11.54,Castilla y León
Lagar d'Amprius,2016,1881438,Syrah - Garnacha 2016,3.9,26,11.55,Bajo Aragón
Gran Clos,2018,1126539,Solluna 2018,3.6,80,11.6,Priorato
El Pacto,2017,1537689,El Pacto de la Sonsierra 2017,3.9,567,11.6,Rioja
Pradorey,2020,1129812,Cuvée Premium 2020,3.9,42,11.6,Ribera del Duero
Alvar de Dios,2019,3081131,Camino de los Arrieros 2019,3.8,49,11.61,Arribes
Más Que Vinos,2015,1227905,Ercavio Selección Limitada 2015,3.9,63,11.62,Castilla
Casa Castillo,2020,10666861,La Tendida 2020,3.9,86,11.65,Jumilla
Bodegas Luis Perez,2020,1216614,Garum 2020,4.0,62,11.65,Cádiz
Valdubon,2017,1189970,Ribera del Duero Crianza 2017,3.7,336,11.7,Ribera del Duero
Basagoiti,2017,8327330,Organic 2017,3.4,25,11.7,Rioja
El Escocés Volante,2018,1240835,Manga del Brujo 2018,3.9,281,11.7,Calatayud
Tomàs Cusiné,2018,1106641,Vilosell 2018,3.8,335,11.7,Costers del Segre
Mikaela,2018,7104581,El Reflejo di Mikaela Bobal de Cepas Centenarias 2018,3.8,71,11.72,Castilla
Bodegas Godelia,2016,1226949,Godelia Mencía 2016,3.7,92,11.75,Bierzo
Tagonius,2018,1134525,Crianza 2018,3.9,61,11.75,Madrid
Enrique Mendoza,2017,7573091,Finca Xaconero Monastrell 2017,4.0,680,11.75,Alicante
Volver,2018,1195424,Single Vineyard Tempranillo 2018,4.0,1535,11.75,La Mancha
Divina Proporción,2019,1970960,Abracadabra 2019,4.0,58,11.75,Toro
Maius,2019,1210382,Assemblage Priorat 2019,3.8,48,11.75,Priorato
Bodega Cerrón,2016,1801956,El Sentido de la Vida 2016,3.9,291,11.79,Jumilla
Señorío de Libano,2014,99093,Solar de Libano Reserva 2014,3.7,86,11.8,Rioja
Ramón Bilbao,2018,1612897,Edición Limitada 2018,3.9,364,11.8,Rioja
Martinez Bujanda,2016,4585237,Crianza 2016,3.8,44,11.8,Rioja
Pascona,2017,4326191,Classic Garnatxa - Carinyena 2017,3.8,58,11.8,Montsant
Tomàs Cusiné,2019,1106641,Vilosell 2019,3.9,137,11.8,Costers del Segre
Meritxell Pallejà,2019,1125482,Nita Priorat 2019,4.0,63,11.8,Priorato
Bodega Sommos,2018,4467464,Reserva 2018,3.8,44,11.8,Somontano
Casar de Burbia,2018,1126577,Casar Mencía 2018,4.0,29,11.8,Bierzo
Celler Cooperatiu d'Espolla,2018,1529452,Clos de les Dòmines Reserva 2018,4.1,105,11.81,Empordà
Requiem Hispania,2017,8160067,Descalificado 2017,3.6,40,11.83,Ribera del Duero
Tagonius,2016,1134525,Crianza 2016,3.8,170,11.83,Madrid
Carlos Serres,2015,1423717,Rioja Reserva 2015,3.9,266,11.83,Rioja
Familia Torres,2018,1129387,Gran Sangre de Toro Reserva 2018,3.7,72,11.83,Cataluña
Vinyes del Terrer,2017,1507863,Terrer d'Aubert 2017,4.0,113,11.84,Tarragona
Carlos Serres,2014,1423717,Rioja Reserva 2014,3.9,230,11.85,Rioja
Ordóñez,2014,1406081,Zerrán Tinto 2014,3.7,692,11.85,Montsant
Canals Canals,2019,6021362,Sentiments Priorat 2019,3.9,59,11.85,Priorato
Paco Garcia,2018,1271803,Crianza 2018,3.8,214,11.88,Rioja
Lan,2018,8098666,7 Metros 2018,4.1,99,11.89,Rioja
Bodega Marañones,2018,1434974,Treintamil (30.000) Maravedies 2018,3.6,321,11.89,Madrid
Casa Castillo,2018,5961896,Vino de Finca 2018,3.7,452,11.89,Jumilla
Marques de Burgos,2017,1404492,Crianza Vendimia Seleccionada 2017,3.7,41,11.89,Ribera del Duero
Enrique Mendoza,2019,1146693,Petit Verdot Alicante 2019,3.9,65,11.89,Alicante
Edetària,2019,1656995,Via Edetana Tinto 2019,3.9,66,11.89,Terra Alta
Can Blau,2019,1100804,Can Blau 2019,3.9,233,11.89,Montsant
Monte Real,2019,2031468,Cuvée Rioja 2019,4.0,38,11.9,Rioja
Fos,2019,7605486,Saltaviñas 2019,3.9,36,11.9,Rioja Alavesa
EGO,2018,7686972,Goru Gold 2018,3.8,739,11.9,Jumilla
Paco Garcia,2019,1271803,Crianza 2019,3.8,42,11.9,Rioja
Baron de Ley,2019,2229674,Varietales Garnacha Rioja 2019,3.9,36,11.9,Rioja
Viña Zorzal,2019,4075513,Corral de los Altos 2019,3.8,70,11.9,Navarra
Palacio de Primavera,2015,4742548,Vendimia Seleccionada Reserva 2015,3.8,1595,11.9,Rioja
Resalte,2019,1156858,Resalte Vendimia Seleccionada 2019,3.9,135,11.9,Ribera del Duero
Chinchilla,2017,3323540,Seis + Seis 2017,4.0,31,11.9,Málaga
Oriol Rossell,2019,1844179,Rocaplana Syrah 2019,3.6,66,11.9,Penedès
Vega Real,2017,5924941,El Empecinado 2017,4.0,177,11.9,Ribera del Duero
Marqués de la Concordia,2016,10246805,Rioja Santiago Reserva Cuarto Año 2016,3.9,259,11.9,Rioja
Monte Real,2018,6871209,Reserva de Familia 2018,3.9,98,11.9,Rioja
Rioja Vega,2017,74771,Reserva 2017,3.8,226,11.9,Rioja
Juan Manuel Burgos,2020,5888184,Avan Tinto 2020,4.0,110,11.9,Ribera del Duero
Yllera,2015,1136769,Vendimia Seleccionada 2015,3.8,174,11.9,Castilla y León
Bodegas Piqueras,2018,8205866,Los Losares Garnacha Tintorera 2018,4.1,67,11.9,Almansa
Baron de Ley,2018,1573980,Varietales Graciano Rioja 2018,4.0,235,11.9,Rioja
Pradorey,2019,1468317,Finca Valdelayegua Crianza 2019,4.1,125,11.9,Ribera del Duero
Cérvoles,2019,4547042,Garnatxa de Cérvoles Vinyes Altes de Les Garrigues 2019,4.1,244,11.9,Costers del Segre
Montecillo,2015,1100225,Reserva 2015,4.0,135,11.9,Rioja
Bodega Marañones,2019,1434974,Treintamil (30.000) Maravedies 2019,3.7,265,11.9,Madrid
Campillo,2019,1207136,Crianza Rioja 2019,3.9,155,11.9,Rioja
Baron de Ley,2018,1243390,Varietales Maturana Rioja 2018,4.1,142,11.9,Rioja
EGO,2017,7686972,Goru Gold 2017,3.8,3698,11.9,Jumilla
Acustic Celler,2019,80370,Acústic Negre 2019,4.0,216,11.9,Montsant
Gargalo,2020,1519408,Mencía - Arauxa 2020,3.7,25,11.9,Monterrei
Màquina y Tabla,2017,4150125,Terrazas de Serapia 2017,3.7,62,11.9,Castilla y León
Dehesa de Los Canónigos,2020,2051587,Quinta Generación 2020,3.8,96,11.9,Ribera del Duero
Bodegas Ochoa,2013,50474,Reserva Navarra 2013,4.0,63,11.9,Navarra
Oriol Rossell,2020,1844179,Rocaplana Syrah 2020,3.9,26,11.9,Penedès
7 Magnífics,2020,3155589,El Senat del Montsant 2020,3.8,167,11.9,Montsant
Fos,2018,7605486,Saltaviñas 2018,3.8,53,11.9,Rioja Alavesa
Rafael Cambra,2020,4464694,La Forcallà de Antonia Fontanars Dels Alforins 2020,4.1,36,11.9,Valencia
Hugas de Batlle,2017,2239688,Coma de Vaixell 2017,4.0,64,11.92,Empordà
Alta Alella,2019,1221392,Parvus Syrah 2019,3.8,82,11.92,Alella
Museum,2016,2100126,Reserva 2016,4.1,1767,11.92,Cigales
Moacin,2018,9606910,Compta Gotes 2018,3.5,43,11.95,Priorato
Dominio de Bornos,2016,4164349,Crianza 2016,3.6,37,11.95,Ribera del Duero
Samsara,2018,5444806,Moriche 2018,3.8,60,11.95,Sierras de Málaga
Bodega Cerrón,2020,4265252,Remordimiento Tinto 2020,3.9,107,11.95,Jumilla
Loxarel,2017,17413,OPS Tinto 2017,3.6,283,11.95,Cataluña
Bodegas Valdemar,2012,15488,Conde de Valdemar Reserva 2012,4.1,1660,11.95,Rioja
Viña Salceda,2017,1111660,Rioja Reserva 2017,3.7,135,11.95,Rioja
Viña Salceda,2016,1111660,Rioja Reserva 2016,3.8,802,11.95,Rioja
Familia Torres,2019,7667938,Vinyarets 2019,3.7,220,11.95,Penedès
Monte Real,2017,1576642,Reserva 2017,3.8,1039,11.95,Rioja
Borsao Bodegas,2017,1147887,Berola 2017,4.1,696,11.95,Campo de Borja
Tridente,2016,2055561,Tempranillo 2016,3.8,833,11.95,Castilla y León
Evodia,2016,6706211,Pizarras Antiguas 2016,3.7,62,11.95,Aragón
Can Rich,2016,2168735,Selección 2016,3.6,63,11.95,Ibiza
Gran Clos,2019,1126539,Solluna 2019,4.0,41,11.95,Priorato
Rafael Cambra,2019,4464694,La Forcallà de Antonia Fontanars Dels Alforins 2019,3.9,45,11.95,Valencia
Condado de Oriza,2016,1234198,Reserva Ribera del Duero 2016,3.8,372,11.95,Ribera del Duero
Gargalo,2018,1519408,Mencía - Arauxa 2018,3.8,69,11.95,Monterrei
Tridente,2017,2055561,Tempranillo 2017,4.0,528,11.95,Castilla y León
Carlos Moro,2016,4544612,Oinoz Tempranillo Crianza 2016,3.9,636,11.95,Rioja
Tridente,2018,2055561,Tempranillo 2018,4.0,78,11.95,Castilla y León
Altanza,2015,22141,Rioja Reserva 2015,3.9,500,11.95,Rioja
Borsao Bodegas,2016,1147887,Berola 2016,4.0,1007,11.95,Campo de Borja
Bodegas Valdelana,2019,1179522,Barón Ladrón de Guevara Autor Crianza 2019,4.0,26,11.95,Rioja
Estones,2019,1902933,Set Tota la Vida 2019,4.0,34,11.95,Montsant
Bodegas Valdelana,2017,1173873,Familia Valdelana Reserva 2017,3.9,39,11.95,Rioja
Alfredo Maestro,2020,1816176,El Marciano 2020,3.7,125,11.95,Castilla y León
Sangenís I Vaqué,2019,2629986,Dara 2019,4.1,73,11.95,Priorato
Peñafiel,2016,2304520,Baron de Filar Crianza 2016,3.9,137,11.95,Ribera del Duero
Teodoro Ruiz Monge,2017,2369068,Zurbano 2017,3.8,36,11.95,Rioja
Viña Ijalba,2017,6485742,Cuvée 2017,3.9,106,11.95,Rioja
Costers del Sió,2019,1518387,Siós Cau del Gat 2019,4.0,111,11.95,Costers del Segre
Celler Mas Pòlit,2019,1270854,Clot d'Illa 2019,3.8,25,11.98,Empordà
Castell del Remei,2018,1615,ODA Negre 2018,4.0,237,11.98,Costers del Segre
Zifar,2018,1162252,Senda de los Olivos Crianza (Vendimia Seleccionada) 2018,4.1,81,11.99,Ribera del Duero
Javier Sanz Viticultor,2020,6367464,Paraje la Encina 2020,3.9,39,11.99,Castilla y León
Legón,2018,1190058,Ribera del Duero Premium 2018,4.0,1031,11.99,Ribera del Duero
Oristan,2017,78569,Bronze Crianza 2017,3.3,193,12.0,La Mancha
Costers del Sió,2021,8468942,Siós Nature Syrah 2021,4.1,30,12.0,Costers del Segre
Arché Pagès,2018,1784002,Cartesius Negre 2018,4.0,55,12.0,Empordà
Monasterio de Las Vinas,2016,6506050,Special Selection Old Vine Cariñena 2016,3.5,1649,12.0,Cariñena
Baronia,2017,1577637,Englora 2017,3.9,37,12.0,Montsant
Condado de Haza,2017,1126813,Crianza Ribera del Duero 2017,3.9,2024,12.04,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,486,12.05,Castilla
Las Rocas,2018,1379331,Viñas Viejas Garnacha 2018,3.8,66,12.05,Calatayud
Hacienda López de Haro,2018,6490747,Edición Limitada 2018,3.8,165,12.05,Rioja
Pardevalles,2018,1182725,Gamonal 2018,3.9,83,12.05,Tierra de León
Volver,2015,1603076,Tarima Hill Old Vines Monastrell 2015,4.0,6123,12.09,Alicante
Montecillo,2015,6087783,Edición Limitada 2015,3.9,46,12.1,Rioja
Los Frailes,2018,1147627,Trilogia 2018,4.1,29,12.1,Valencia
Can Sumoi,2020,8550226,Sumoll - Garnatxa 2020,3.9,54,12.1,Cataluña
Paco Garcia,2017,1271803,Crianza 2017,3.7,390,12.11,Rioja
Clos de Lôm,2019,7276689,Garnacha 2019,3.9,102,12.15,Valencia
Vins de Pedra,2018,2484662,Trempat 2018,3.7,43,12.15,Conca de Barberà
Melonera,2019,1952862,La Encina del Inglés Ronda 2019,3.4,46,12.15,Andalucía
Gregorio Martínez,2015,5529011,Finca Tempranillo 2015,4.0,81,12.15,Rioja
Clos de Lôm,2019,7203660,Tempranillo 2019,3.7,28,12.15,Valencia
Prieto Pariente,2018,5757034,Vinedos de La Provincia 2018,4.0,140,12.15,Castilla y León
Mas Blanch I Jove,2019,1222267,Saó Abrivat 2019,4.0,30,12.15,Costers del Segre
Prieto Pariente,2017,5757034,Vinedos de La Provincia 2017,4.0,151,12.15,Castilla y León
Carmelo Rodero,2021,1284755,9 Meses Tinto 2021,4.0,57,12.15,Ribera del Duero
Enrique Mendoza,2018,1146693,Petit Verdot Alicante 2018,3.8,199,12.19,Alicante
Lan,2017,6438949,Xtréme Ecológico Crianza 2017,3.9,141,12.2,Rioja
Oriol Rossell,2018,1844179,Rocaplana Syrah 2018,3.5,117,12.2,Penedès
Rosario Vera,2018,6907091,Tinto 2018,3.9,362,12.2,Rioja
Celler de Capçanes,2021,3782529,La Nit de Les Garnatxes Llicorella 2021,3.7,28,12.2,Montsant
Bodegas Olarra,2018,76305,Cerro Añon Reserva Rioja 2018,4.0,101,12.2,Rioja
Carmelo Rodero,2020,1284755,9 Meses Tinto 2020,3.9,1365,12.2,Ribera del Duero
Scala Dei,2019,1168142,Negre Priorat 2019,3.7,242,12.22,Priorato
Castell del Remei,2019,1615,ODA Negre 2019,4.1,84,12.23,Costers del Segre
Palacios Remondo,2019,1280344,La Montesa 2019,4.0,252,12.24,Rioja
Palacios Remondo,2018,1280344,La Montesa 2018,3.9,2627,12.24,Rioja
Sumarroca,2017,1164915,Terral 2017,3.7,62,12.25,Penedès
Arzuaga,2019,1915993,Pago Florentino 2019,4.0,50,12.25,Pago Florentino
Beronia,2016,1164695,Rioja Reserva 2016,4.0,4520,12.25,Rioja
Ramón Bilbao,2016,77022,Rioja Reserva (Tempranillo) 2016,3.8,132,12.25,Rioja
Bodegas Carramimbre,2018,1154407,Carramimbre Crianza 2018,4.0,728,12.25,Ribera del Duero
Bodega La Carbonera,2017,6823100,Las Pisadas 2017,3.8,134,12.25,Rioja
Sierra Salinas,2013,1205778,Puerto 2013,3.4,27,12.25,Alicante
Miquel Jané,2016,7100290,Masía Cal Costas Cabernet Sauvignon - Syrah 2016,4.1,76,12.3,Penedès
Vinos Valtuille,2019,5805477,Pago de Valdoneje El Valao Mencia 2019,3.7,47,12.3,Bierzo
Arzuaga,2017,1915993,Pago Florentino 2017,4.1,479,12.3,Pago Florentino
Dominio de Tares,2017,1235200,Cepas Viejas Mencía Bierzo 2017,3.9,1275,12.3,Bierzo
Azpilicueta,2016,1955228,Reserva 2016,3.9,53,12.32,Rioja
Vinos Valtuille,2018,5805477,Pago de Valdoneje El Valao Mencia 2018,3.9,93,12.35,Bierzo
Bodegas Ochoa,2017,1159431,8A Mil Gracias Graciano 2017,3.9,28,12.35,Navarra
Juvé & Camps,2017,1183629,Casa Vella d'Espiells Cabernet Sauvignon 2017,3.8,128,12.35,Penedès
Bodegas Mano a Mano,2018,1199182,Venta La Ossa Syrah 2018,4.1,303,12.35,Castilla
Mas Patiràs,2019,6735923,La Goja 2019,3.4,27,12.35,Empordà
Eguren Ugarte,2015,1128844,Reserva 2015,3.7,137,12.35,Rioja
Particular,2015,2538450,Cariñena 2015,3.5,118,12.37,Cariñena
Alvear,2016,1799380,Palacio Quemado Reserva 2016,3.8,50,12.37,Ribera del Guadiana
Ramón Bilbao,2018,1596684,Rioja Viñedos de Altura 2018,4.0,338,12.38,Rioja
Vetus,2017,77817,Toro 2017,3.9,214,12.44,Toro
Viña Pomal,2016,1514598,Terruño Centenario Reserva 2016,3.8,97,12.45,Rioja
Breca,2018,1370945,Garnacha 2018,3.8,165,12.45,Calatayud
Pradorey,2018,1468317,Finca Valdelayegua Crianza 2018,4.0,926,12.45,Ribera del Duero
Finca Torremilanos,2020,9292749,El Porrón de Lara 2020,3.8,69,12.45,Castilla y León
Vins del Tros,2016,4076390,Ay de Mi 2016,3.8,45,12.45,Terra Alta
Breca,2017,1370945,Garnacha 2017,3.8,1047,12.45,Calatayud
Viña Zorzal,2019,3384125,Malayeto 2019,3.8,220,12.46,Navarra
Finca Sandoval,2019,1126959,Salia 2019,3.6,56,12.49,Manchuela
Marques de Vitoria,2014,3490,Rioja Reserva 2014,3.9,459,12.5,Rioja
Finca Los Aljibes,2016,1147901,Red 2016,3.6,170,12.5,Castilla
Bodega Otto Bestué,2019,1226598,Finca Santa Sabina 2019,4.1,73,12.5,Somontano
Hacienda Grimon,2018,1486556,Crianza 2018,3.8,105,12.5,Rioja
De Moya,2017,2905850,María 2017,4.0,432,12.5,Valencia
Bodegas Ponce,2019,1299497,La Casilla Bobal 2019,3.5,89,12.5,Manchuela
Barbarot,2018,6700242,Bárbara Palacios Puppi 2018,3.8,46,12.5,Rioja
Castaño,2015,85761,Castaño Colección Cepas Viejas 2015,3.3,358,12.5,Yecla
Vins del Tros,2017,3886103,La Fina Àmfora Garnatxa Fina 2017,3.7,45,12.5,Terra Alta
Tridente,2016,2185839,Triton Tinta de Toro 2016,3.8,1007,12.5,Toro
Miquel Jané,2017,7100290,Masía Cal Costas Cabernet Sauvignon - Syrah 2017,4.2,52,12.5,Penedès
Azabache,2018,1175143,Garnacha 2018,3.8,122,12.5,Rioja
Beronia,2017,1668783,Rioja Graciano 2017,3.6,43,12.5,Rioja
Azpilicueta,2016,3652647,Origen Crianza 2016,3.7,2862,12.5,Rioja
Loxera,2018,1895952,Sentada Sobre la Bestia 2018,3.5,61,12.5,Valencia
Diez Caballero,2010,1316128,Reserva Tempranillo 2010,3.7,51,12.5,Rioja
De Moya,2018,5987772,Julia 2018,4.3,137,12.5,Valencia
Cuatro Pasos,2018,4366755,Black Mencia 2018,3.9,144,12.5,Bierzo
Epifanio Rivera,2020,1182155,Erial Tinto Fino 2020,4.1,71,12.5,Ribera del Duero
Alfredo Maestro,2019,5445061,El Rey del Glam 2019,3.7,442,12.5,Castilla y León
Borsao Bodegas,2018,4399827,Zarihs Syrah 2018,4.1,288,12.5,Campo de Borja
Mas la Mola,2019,1531729,L'Expressio del Priorat 2019,4.0,25,12.5,Priorato
Rioja Vega,2018,6290696,Rioja Vega Edición Limitada 2018,3.8,78,12.5,Rioja
Divina Proporción,2018,1970960,Abracadabra 2018,3.9,264,12.5,Toro
Barón de Lajoyosa,2010,1157614,Gran Reserva 2010,3.7,79,12.5,Cariñena
Viñedos Ruiz Jiménez,2017,1183003,Osoti Crianza 2017,3.7,112,12.5,Rioja
Arché Pagès,2017,1784002,Cartesius Negre 2017,3.8,73,12.5,Empordà
Barbarot,2017,6700242,Bárbara Palacios Puppi 2017,3.6,39,12.5,Rioja
Bodega La Carbonera,2016,6823100,Las Pisadas 2016,3.9,1327,12.5,Rioja
Pago de Los Capellanes,2021,16227,Joven Roble Tinto 2021,4.1,291,12.5,Ribera del Duero
Chivite,2018,7139604,Le Gardeta Finca de Villatuerta Syrah 2018,4.0,86,12.5,Navarra
Luzon,2019,1230455,Altos de Luzón 2019,3.8,83,12.5,Jumilla
Meritxell Pallejà,2018,1125482,Nita Priorat 2018,3.8,511,12.51,Priorato
Espelt,2017,96034,Terres Negres 2017,3.8,58,12.51,Empordà
Bodegas Aradon,2016,6986827,Calzadas de Aradon 2016,4.0,233,12.52,Rioja
Valdubon,2018,1189970,Ribera del Duero Crianza 2018,3.8,59,12.52,Ribera del Duero
Celler de Capçanes,2017,26384,Costers Del Gravet Montsant 2017,4.0,85,12.52,Montsant
Olivardots,2018,2038428,Vermell 2018,4.1,63,12.55,Empordà
Finca La Estacada,2017,1490671,Uclés Syrah - Merlot 2017,4.1,43,12.55,Uclés
Bodegas Exopto,2019,1273843,Horizonte de Exopto Tinto 2019,3.9,61,12.56,Rioja
Clos de l'Ona,2015,1955036,Amagat Montsant 2015,3.6,37,12.6,Montsant
Dehesa de Luna,2017,6765660,Garnacha Tintorera 2017,3.7,60,12.6,Castilla
Bodegas Ponce,2020,1299497,La Casilla Bobal 2020,3.8,57,12.6,Manchuela
Bodegas Exeo,2018,1740362,Cifras Garnacha 2018,3.8,138,12.6,Rioja
Vivanco,2015,1135812,Selección de Familia Reserva 2015,4.0,380,12.6,Rioja
Borsao Bodegas,2019,35374,Tres Picos Garnacha 2019,4.1,1660,12.6,Campo de Borja
Volver,2015,1195424,Single Vineyard Tempranillo 2015,4.0,1531,12.62,La Mancha
Vinyes Domenech,2019,2807828,Boig per Tu 2019,3.8,84,12.64,Montsant
Bernavi,2018,7237965,Akrònim 2018,3.4,84,12.64,Cataluña
Bodegas Clunia,2016,1182418,Syrah 2016,4.0,215,12.64,Castilla y León
Celler Ronadelles - Cap de Ruc,2016,1475477,Criança 2016,3.4,300,12.65,Montsant
Azpilicueta,2017,1955228,Reserva 2017,4.0,50,12.65,Rioja
Bodegas Javier San Pedro Ortega,2020,3727570,Viuda Negra Nunca Jamás 2020,3.9,234,12.65,Rioja
Vega Real,2016,5924941,El Empecinado 2016,3.9,704,12.69,Ribera del Duero
Alta Alella,2018,1221392,Parvus Syrah 2018,3.8,192,12.7,Alella
Matsu,2020,1136746,El Recio 2020,4.0,715,12.7,Toro
Copa Llena,2015,5467540,Poblets del Montsant Tinto 2015,3.6,42,12.7,Montsant
Finca La Estacada,2019,5197184,Ocho y Medio Tinto Velasco 2019,3.5,39,12.7,Castilla
Franck Massard,2017,4307045,Vinya Cucut 2017,3.8,163,12.72,Montsant
Michelini i Mufatto,2019,9643643,En El Camino 2019,3.9,158,12.75,Bierzo
Can Grau Vell,2017,2554709,Tramp 2017,3.7,45,12.75,Cataluña
Palacio de Villachica,2017,2560727,Crianza 2017,4.1,134,12.75,Toro
Loxarel,2020,17413,OPS Tinto 2020,3.7,31,12.75,Cataluña
Casa Rojo,2020,6349693,Enemigo Mío Garnacha 2020,3.8,397,12.75,Vino de España
Canopy,2017,1195453,Tres Patas Garnacha 2017,3.6,53,12.75,Méntrida
Coto de Gomariz (María Álvarez Serrano),2017,1196761,Abadia de Gomariz 2017,4.1,29,12.75,Ribeiro
Pago Aylés,2019,8076081,Senda de Leñadores 2019,3.8,107,12.75,Aragón
Bodegas Rívola,2020,80398,Tinto 2020,3.7,61,12.77,Sardón de Duero
Màquina y Tabla,2018,3128169,Páramos de Nicasia 2018,3.7,78,12.78,Toro
Conreria d'Scala Dei,2019,7035122,Nona 2019,3.7,64,12.8,Priorato
Loxarel,2018,17413,OPS Tinto 2018,3.8,56,12.8,Cataluña
Solà Classic,2015,1420328,1777 Bleu 2015,4.2,34,12.8,Priorato
Fariña,2017,1251700,Dama de Toro Crianza 2017,3.8,26,12.8,Toro
Arzuaga,2018,1915993,Pago Florentino 2018,4.0,645,12.8,Pago Florentino
Bodega Elias Mora,2019,21211,Toro Crianza 2019,3.9,53,12.81,Toro
Chivite,2018,9119317,Finca Le Gardeta Single Vineyard Garnacha 2018,3.7,97,12.83,Navarra
La Rioja Alta,2018,1216811,Viña Alberdi Crianza 2018,4.2,938,12.83,Rioja
Berceo,2014,1193923,Gonzalo de Berceo Reserva 2014,3.8,87,12.83,Rioja
Yllera,2012,1136769,Vendimia Seleccionada 2012,3.8,403,12.84,Castilla y León
Viña Pedrosa,2018,1139124,Cepa Gavilán Crianza Ribera del Duero 2018,3.9,760,12.85,Ribera del Duero
Tarsus,2019,50774,Ribera del Duero Crianza 2019,3.9,198,12.89,Ribera del Duero
